都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード,geo3x3
10,群馬県,10207,館林市,102070031000,諏訪町,36.230071,139.521847,0,1,E913995172372
10,群馬県,10207,館林市,102070032000,瀬戸谷町,36.252711,139.543731,0,1,E913995188716
10,群馬県,10207,館林市,102070033000,代官町,36.252612,139.532220,0,1,E913995179925
10,群馬県,10207,館林市,102070034000,台宿町,36.253894,139.534657,0,1,E913995187757
10,群馬県,10207,館林市,102070035000,高根町,36.265425,139.514961,0,1,E913995414362
10,群馬県,10207,館林市,102070036000,田谷町,36.254310,139.586506,0,1,E913995199981
10,群馬県,10207,館林市,102070037000,千塚町,36.257636,139.570093,0,1,E913995431396
10,群馬県,10207,館林市,102070038000,千代田町,36.244002,139.530160,0,1,E913995176862
10,群馬県,10207,館林市,102070039000,つつじ町,36.241096,139.547088,0,1,E913995185551
10,群馬県,10207,館林市,102070040000,当郷町,36.249703,139.562355,0,1,E913995197424
10,群馬県,10207,館林市,102070041000,苗木町,36.230033,139.511207,0,1,E913995171283
10,群馬県,10207,館林市,102070042000,仲町,36.248551,139.530123,0,1,E913995179295
10,群馬県,10207,館林市,102070043000,成島町,36.247523,139.501167,0,1,E913994399254
10,群馬県,10207,館林市,102070044000,西高根町,36.259731,139.512066,0,1,E913995411566
10,群馬県,10207,館林市,102070045000,西本町,36.251553,139.529876,0,1,E913995179594
10,群馬県,10207,館林市,102070046000,西美園町,36.232228,139.529059,0,1,E913995173555
10,群馬県,10207,館林市,102070047000,野辺町,36.218196,139.468786,0,1,E913994355994
10,群馬県,10207,館林市,102070048000,花山町,36.239088,139.557481,0,1,E913995186292
10,群馬県,10207,館林市,102070049000,羽附旭町,36.228417,139.576345,0,1,E913995192317
10,群馬県,10207,館林市,102070050000,羽附町,36.231910,139.565560,0,1,E913995191552
10,群馬県,10207,館林市,102070051000,東広内町,36.257014,139.545395,0,1,E913995422168
10,群馬県,10207,館林市,102070052000,東美園町,36.233171,139.540834,0,1,E913995181684
10,群馬県,10207,館林市,102070053000,日向町,36.267043,139.502147,0,1,E913994636297
10,群馬県,10207,館林市,102070054000,広内町,36.257933,139.539718,0,1,E913995421377
10,群馬県,10207,館林市,102070055000,富士原町,36.238780,139.516591,0,1,E913995175157
10,群馬県,10207,館林市,102070056000,富士見町,36.243110,139.524525,0,1,E913995176711
10,群馬県,10207,館林市,102070057000,分福町,36.223881,139.522197,0,1,E913995148673
10,群馬県,10207,館林市,102070058000,傍示塚町,36.278511,139.527576,0,1,E913995419547
10,群馬県,10207,館林市,102070059000,細内町,36.258068,139.559315,0,1,E913995423387
10,群馬県,10207,館林市,102070060000,堀工町,36.224841,139.532499,0,1,E913995149923
10,群馬県,10207,館林市,102070061001,本町一丁目,36.249552,139.534771,0,3,E913995187424
10,群馬県,10207,館林市,102070061002,本町二丁目,36.246409,139.531740,0,3,E913995179324
10,群馬県,10207,館林市,102070061003,本町三丁目,36.244717,139.535964,0,3,E913995184767
10,群馬県,10207,館林市,102070061004,本町四丁目,36.242456,139.534265,0,3,E913995184475
10,群馬県,10207,館林市,102070062000,松沼町,36.255041,139.502188,0,1,E913994399897
10,群馬県,10207,館林市,102070063001,松原一丁目,36.240653,139.539199,0,3,E913995184538
10,群馬県,10207,館林市,102070063002,松原二丁目,36.235940,139.545763,0,3,E913995182793
10,群馬県,10207,館林市,102070063003,松原三丁目,36.235517,139.540276,0,3,E913995181948
10,群馬県,10207,館林市,102070064000,美園町,36.232620,139.534078,0,1,E913995181448
10,群馬県,10207,館林市,102070065001,緑町一丁目,36.238562,139.531803,0,3,E913995176357
10,群馬県,10207,館林市,102070065002,緑町二丁目,36.238025,139.536680,0,3,E913995184241
10,群馬県,10207,館林市,102070066000,南美園町,36.230548,139.542493,0,1,E913995181399
10,群馬県,10207,館林市,102070067000,四ツ谷町,36.249573,139.576644,0,1,E913995198615
10,群馬県,10207,館林市,102070068000,若宮町,36.254446,139.550823,0,1,E913995188983
10,群馬県,10208,渋川市,102080001000,赤城町勝保沢,36.523192,139.048309,0,1,E913989427398
10,群馬県,10208,渋川市,102080002000,赤城町上三原田,36.508536,139.043628,0,1,E913989421816
10,群馬県,10208,渋川市,102080003000,赤城町北赤城山,36.562036,139.138453,0,1,E913989582681
10,群馬県,10208,渋川市,102080004000,赤城町北上野,36.533952,139.054832,0,1,E913989452566
10,群馬県,10208,渋川市,102080005000,赤城町栄,36.516750,139.081483,0,1,E913989435594
10,群馬県,10208,渋川市,102080006000,赤城町敷島,36.534969,139.038727,0,1,E913989443686
10,群馬県,10208,渋川市,102080007000,赤城町滝沢,36.514255,139.043937,0,1,E913989424521
10,群馬県,10208,渋川市,102080008000,赤城町棚下,36.575661,139.061763,0,1,E913989489215
10,群馬県,10208,渋川市,102080009000,赤城町樽,36.508994,139.022321,0,1,E913989412719
10,群馬県,10208,渋川市,102080010000,赤城町津久田,36.551440,139.049646,0,1,E913989458416
10,群馬県,10208,渋川市,102080011000,赤城町長井小川田,36.561064,139.066489,0,1,E913989483661
10,群馬県,10208,渋川市,102080012000,赤城町溝呂木,36.518903,139.063149,0,1,E913989426856
10,群馬県,10208,渋川市,102080013000,赤城町見立,36.514616,139.034375,0,1,E913989416516
10,群馬県,10208,渋川市,102080014000,赤城町南赤城山,36.533282,139.098776,0,1,E913989541527
10,群馬県,10208,渋川市,102080015000,赤城町三原田,36.505948,139.030909,0,1,E913989413417
10,群馬県,10208,渋川市,102080016000,赤城町宮田,36.525189,139.030832,0,1,E913989419447
10,群馬県,10208,渋川市,102080017000,赤城町深山,36.564016,139.096408,0,1,E913989571729
10,群馬県,10208,渋川市,102080018000,赤城町持柏木,36.503269,139.052259,0,1,E913989422241
10,群馬県,10208,渋川市,102080019000,阿久津,36.506671,139.006712,0,1,E913988633545
10,群馬県,10208,渋川市,102080020000,有馬,36.469138,138.982007,0,1,E913988359614
10,群馬県,10208,渋川市,102080021000,伊香保町伊香保,36.490004,138.922353,0,1,E913988296722
10,群馬県,10208,渋川市,102080022000,伊香保町水沢,36.478689,138.944834,0,1,E913988372562
10,群馬県,10208,渋川市,102080023000,伊香保町湯中子,36.499627,138.900223,0,1,E913988289915
10,群馬県,10208,渋川市,102080024000,石原,36.487267,138.982217,0,1,E913988386615
10,群馬県,10208,渋川市,102080025000,祖母島,36.529489,138.949585,0,1,E913988619787
10,群馬県,10208,渋川市,102080026000,小野子,36.564547,138.956733,0,1,E913988673964
10,群馬県,10208,渋川市,102080027000,金井,36.511510,138.977948,0,1,E913988626131
10,群馬県,10208,渋川市,102080028000,上白井,36.563164,139.026635,0,1,E913989472831
10,群馬県,10208,渋川市,102080029000,川島,36.522591,138.967566,0,1,E913988628173
10,群馬県,10208,渋川市,102080030000,北牧,36.531446,138.990961,0,1,E913988661269
10,群馬県,10208,渋川市,102080031000,渋川,36.496038,138.978716,0,1,E913988389433
10,群馬県,10208,渋川市,102080032000,白井,36.512443,139.013015,0,1,E913989414142
10,群馬県,10208,渋川市,102080033000,中郷,36.555138,139.003391,0,1,E913988669741
10,群馬県,10208,渋川市,102080034000,中村,36.480736,139.016360,0,1,E913989171813
10,群馬県,10208,渋川市,102080035000,南牧,36.523226,138.988906,0,1,E913988637279
10,群馬県,10208,渋川市,102080036000,半田,36.463807,139.029575,0,1,E913989145956
10,群馬県,10208,渋川市,102080037000,吹屋,36.523302,139.014905,0,1,E913989417198
10,群馬県,10208,渋川市,102080038000,北橘町赤城山,36.507236,139.085236,0,1,E913989432693
10,群馬県,10208,渋川市,102080039000,北橘町上南室,36.497064,139.064439,0,1,E913989189641
10,群馬県,10208,渋川市,102080040000,北橘町上箱田,36.491471,139.070406,0,1,E913989194844
10,群馬県,10208,渋川市,102080041000,北橘町小室,36.492525,139.044817,0,1,E913989184886
10,群馬県,10208,渋川市,102080042000,北橘町下南室,36.487154,139.051492,0,1,E913989185432
10,群馬県,10208,渋川市,102080043000,北橘町下箱田,36.463838,139.043355,0,1,E913989154845
10,群馬県,10208,渋川市,102080044000,北橘町箱田,36.472262,139.052450,0,1,E913989158818
10,群馬県,10208,渋川市,102080045000,北橘町八崎,36.495205,139.029409,0,1,E913989178383
10,群馬県,10208,渋川市,102080046000,北橘町分郷八崎,36.483756,139.028455,0,1,E913989172979
10,群馬県,10208,渋川市,102080047000,北橘町真壁,36.479144,139.042420,0,1,E913989181465
10,群馬県,10208,渋川市,102080048000,行幸田,36.477439,138.983165,0,1,E913988383387
10,群馬県,10208,渋川市,102080049000,村上,36.567151,138.913381,0,1,E913988595152
10,群馬県,10208,渋川市,102080050000,八木原,36.464913,139.016970,0,1,E913989144885
10,群馬県,10208,渋川市,102080051000,横堀,36.553907,138.983210,0,1,E913988659921
10,群馬県,10209,藤岡市,102090001000,鮎川,36.234662,139.045154,0,1,E913986181837
10,群馬県,10209,藤岡市,102090002000,牛田,36.211308,139.071798,0,1,E913986164258
10,群馬県,10209,藤岡市,102090003000,岡之郷,36.264459,139.096584,0,1,E913986514123
10,群馬県,10209,藤岡市,102090004000,鬼石,36.163222,139.054343,0,1,E913983785894
10,群馬県,10209,藤岡市,102090005000,金井,36.214161,139.032364,0,1,E913986146456
10,群馬県,10209,藤岡市,102090006000,上大塚,36.241624,139.052822,0,1,E913986185549
10,群馬県,10209,藤岡市,102090007000,上落合,36.263928,139.040292,0,1,E913986421775
10,群馬県,10209,藤岡市,102090008000,上栗須,36.263378,139.068999,0,1,E913986431783
10,群馬県,10209,藤岡市,102090009000,上戸塚,36.247171,139.094628,0,1,E913986199363
10,群馬県,10209,藤岡市,102090010000,上日野,36.173019,138.938118,0,1,E913985311323
10,群馬県,10209,藤岡市,102090011000,川除,36.214051,139.077967,0,1,E913986165455
10,群馬県,10209,藤岡市,102090012000,小林,36.239677,139.089407,0,1,E913986196279
10,群馬県,10209,藤岡市,102090013000,坂原,36.130805,138.979234,0,1,E913982956515
10,群馬県,10209,藤岡市,102090014000,三波川,36.160820,138.994830,0,1,E913982995713
10,群馬県,10209,藤岡市,102090015000,三本木,36.210131,139.047930,0,1,E913986154337
10,群馬県,10209,藤岡市,102090016000,篠塚,36.263197,139.061526,0,1,E913986423848
10,群馬県,10209,藤岡市,102090017000,下大塚,36.257659,139.059332,0,1,E913986423184
10,群馬県,10209,藤岡市,102090018000,下栗須,36.262773,139.086833,0,1,E913986433754
10,群馬県,10209,藤岡市,102090019000,下戸塚,36.254154,139.095044,0,1,E913986277772
10,群馬県,10209,藤岡市,102090020000,下日野,36.198327,138.997459,0,1,E913985338842
10,群馬県,10209,藤岡市,102090021000,浄法寺,36.185400,139.048310,0,1,E913986124635
10,群馬県,10209,藤岡市,102090022000,白石,36.248824,139.036215,0,1,E913986179298
10,群馬県,10209,藤岡市,102090023000,神田,36.214228,139.064050,0,1,E913986156569
10,群馬県,10209,藤岡市,102090024000,高山,36.192570,139.021959,0,1,E913986118145
10,群馬県,10209,藤岡市,102090025000,立石,36.279345,139.088302,0,1,E913986439499
10,群馬県,10209,藤岡市,102090026000,立石新田,36.283426,139.099998,0,1,E913986541237
10,群馬県,10209,藤岡市,102090027000,中,36.276353,139.068312,0,1,E913986437187
10,群馬県,10209,藤岡市,102090028000,中大塚,36.249375,139.054945,0,1,E913986188533
10,群馬県,10209,藤岡市,102090029000,中栗須,36.261873,139.076337,0,1,E913986431936
10,群馬県,10209,藤岡市,102090030000,中島,36.288178,139.080840,0,1,E913986462585
10,群馬県,10209,藤岡市,102090031000,西平井,36.227461,139.025769,0,1,E913986148887
10,群馬県,10209,藤岡市,102090032000,根岸,36.229672,139.084884,0,1,E913986192368
10,群馬県,10209,藤岡市,102090033000,東平井,36.224682,139.044375,0,1,E913986157822
10,群馬県,10209,藤岡市,102090034000,藤岡,36.239435,139.070946,0,1,E913986194276
10,群馬県,10209,藤岡市,102090035000,保美,36.200139,139.057713,0,1,E913986128998
10,群馬県,10209,藤岡市,102090036000,保美濃山,36.142284,139.007831,0,1,E913982969588
10,群馬県,10209,藤岡市,102090037000,本郷,36.228689,139.075137,0,1,E913986191329
10,群馬県,10209,藤岡市,102090038000,三ツ木,36.257092,139.027491,0,1,E913986412269
10,群馬県,10209,藤岡市,102090039000,緑埜,36.236181,139.038186,0,1,E913986173985
10,群馬県,10209,藤岡市,102090040000,本動堂,36.262200,139.052008,0,1,E913986422817
10,群馬県,10209,藤岡市,102090041000,森,36.277238,139.076601,0,1,E913986438417
10,群馬県,10209,藤岡市,102090042000,森新田,36.278866,139.059855,0,1,E913986429486
10,群馬県,10209,藤岡市,102090043000,矢場,36.217629,139.053530,0,1,E913986155882
10,群馬県,10209,藤岡市,102090044000,譲原,36.141090,139.031434,0,1,E913983749449
10,群馬県,10210,富岡市,102100001000,相野田,36.283783,138.926799,0,1,E913985563263
10,群馬県,10210,富岡市,102100002000,一ノ宮,36.255596,138.861567,0,1,E913985512225
10,群馬県,10210,富岡市,102100003000,岩染,36.216332,138.861280,0,1,E913985245827
10,群馬県,10210,富岡市,102100004000,宇田,36.260064,138.850179,0,1,E913985511468
10,群馬県,10210,富岡市,102100005000,大島,36.240779,138.861503,0,1,E913985275528
10,群馬県,10210,富岡市,102100006000,岡本,36.232655,138.891852,0,1,E913985282658
10,群馬県,10210,富岡市,102100007000,蚊沼,36.248392,138.808657,0,1,E913985188375
10,群馬県,10210,富岡市,102100008000,神農原,36.242920,138.847613,0,1,E913985196699
10,群馬県,10210,富岡市,102100009000,上黒岩,36.275824,138.870544,0,1,E913985519285
10,群馬県,10210,富岡市,102100010000,上小林,36.240050,138.832532,0,1,E913985195511
10,群馬県,10210,富岡市,102100011000,上高尾,36.278667,138.900280,0,1,E913985529673
10,群馬県,10210,富岡市,102100012000,上高瀬,36.246045,138.869497,0,1,E913985279212
10,群馬県,10210,富岡市,102100013000,上丹生,36.270667,138.809333,0,1,E913985425921
10,群馬県,10210,富岡市,102100014000,神成,36.244202,138.828542,0,1,E913985194961
10,群馬県,10210,富岡市,102100015000,君川,36.268287,138.912291,0,1,E913985535418
10,群馬県,10210,富岡市,102100016000,黒川,36.263816,138.868830,0,1,E913985513796
10,群馬県,10210,富岡市,102100017000,桑原,36.298617,138.938332,0,1,E913985644937
10,群馬県,10210,富岡市,102100018000,後賀,36.271611,138.931083,0,1,E913985614751
10,群馬県,10210,富岡市,102100019000,小桑原,36.289815,138.932081,0,1,E913985641761
10,群馬県,10210,富岡市,102100020000,下黒岩,36.278491,138.887820,0,1,E913985528548
10,群馬県,10210,富岡市,102100021000,下高尾,36.286352,138.911795,0,1,E913985562417
10,群馬県,10210,富岡市,102100022000,下高瀬,36.246254,138.889265,0,1,E913985288223
10,群馬県,10210,富岡市,102100023000,下丹生,36.258961,138.828872,0,1,E913985431638
10,群馬県,10210,富岡市,102100024000,白岩,36.280667,138.922383,0,1,E913985539752
10,群馬県,10210,富岡市,102100025000,曽木,36.257584,138.910310,0,1,E913985531385
10,群馬県,10210,富岡市,102100026000,内匠,36.244219,138.900050,0,1,E913985286942
10,群馬県,10210,富岡市,102100027000,田篠,36.250882,138.912233,0,1,E913985298448
10,群馬県,10210,富岡市,102100028000,田島,36.245479,138.858865,0,1,E913985275786
10,群馬県,10210,富岡市,102100029000,富岡,36.258313,138.895804,0,1,E913985523431
10,群馬県,10210,富岡市,102100030000,中沢,36.245256,138.796731,0,1,E913985184873
10,群馬県,10210,富岡市,102100031000,中高瀬,36.246352,138.880099,0,1,E913985287226
10,群馬県,10210,富岡市,102100032000,七日市,36.258728,138.878934,0,1,E913985521516
10,群馬県,10210,富岡市,102100033000,南蛇井,36.237353,138.801425,0,1,E913985184335
10,群馬県,10210,富岡市,102100034000,野上,36.208454,138.841975,0,1,E913985163871
10,群馬県,10210,富岡市,102100035000,原,36.256205,138.802499,0,1,E913985422142
10,群馬県,10210,富岡市,102100036000,藤木,36.294933,138.915844,0,1,E913985565521
10,群馬県,10210,富岡市,102100037000,別保,36.267423,138.892661,0,1,E913985525631
10,群馬県,10210,富岡市,102100038000,星田,36.268386,138.923434,0,1,E913985536462
10,群馬県,10210,富岡市,102100039000,南後箇,36.220708,138.872059,0,1,E913985249293
10,群馬県,10210,富岡市,102100040000,宮崎,36.248734,138.845871,0,1,E913985199387
10,群馬県,10210,富岡市,102100041000,妙義町大牛,36.299355,138.782634,0,1,E913985445956
10,群馬県,10210,富岡市,102100042000,妙義町上高田,36.286638,138.816554,0,1,E913985453537
10,群馬県,10210,富岡市,102100043000,妙義町北山,36.296105,138.791837,0,1,E913985446653
10,群馬県,10210,富岡市,102100044000,妙義町下高田,36.275435,138.840534,0,1,E913985439159
10,群馬県,10210,富岡市,102100045000,妙義町菅原,36.266360,138.772380,0,1,E913985414373
10,群馬県,10210,富岡市,102100046000,妙義町岳,36.297598,138.775730,0,1,E913985445487
10,群馬県,10210,富岡市,102100047000,妙義町中里,36.293143,138.802430,0,1,E913985455145
10,群馬県,10210,富岡市,102100048000,妙義町行沢,36.289399,138.785772,0,1,E913985443737
10,群馬県,10210,富岡市,102100049000,妙義町古立,36.285631,138.795728,0,1,E913985451433
10,群馬県,10210,富岡市,102100050000,妙義町妙義,36.300112,138.761283,0,1,E913984666883
10,群馬県,10210,富岡市,102100051000,妙義町諸戸,36.290508,138.761726,0,1,E913984663868
10,群馬県,10210,富岡市,102100052000,妙義町八木連,36.280329,138.800482,0,1,E913985427928
10,群馬県,10210,富岡市,102100053000,蕨,36.285969,138.939919,0,1,E913985642416
10,群馬県,10211,安中市,102110001000,秋間みのりが丘,36.358588,138.849600,0,1,E913985817189
10,群馬県,10211,安中市,102110002000,安中,36.345741,138.907941,0,1,E913985831891
10,群馬県,10211,安中市,102110003001,安中一丁目,36.323511,138.885205,0,3,E913985585443
10,群馬県,10211,安中市,102110003002,安中二丁目,36.325337,138.891988,0,3,E913985585922
10,群馬県,10211,安中市,102110003003,安中三丁目,36.328989,138.897036,0,3,E913985589218
10,群馬県,10211,安中市,102110003004,安中四丁目,36.331359,138.904859,0,3,E913985597431
10,群馬県,10211,安中市,102110003005,安中五丁目,36.334776,138.904314,0,3,E913985597726
10,群馬県,10211,安中市,102110004001,磯部一丁目,36.299923,138.847148,0,3,E913985466992
10,群馬県,10211,安中市,102110004002,磯部二丁目,36.296868,138.848211,0,3,E913985544472
10,群馬県,10211,安中市,102110004003,磯部三丁目,36.302257,138.854489,0,3,E913985547345
10,群馬県,10211,安中市,102110004004,磯部四丁目,36.304155,138.862943,0,3,E913985548533
10,群馬県,10211,安中市,102110005000,板鼻,36.343687,138.926688,0,1,E913985833833
10,群馬県,10211,安中市,102110006001,板鼻一丁目,36.336875,138.928008,0,3,E913985599976
10,群馬県,10211,安中市,102110006002,板鼻二丁目,36.336894,138.934833,0,3,E913985677886
10,群馬県,10211,安中市,102110007000,岩井,36.325886,138.934567,0,1,E913985674825
10,群馬県,10211,安中市,102110008000,大竹,36.312342,138.892721,0,1,E913985582391
10,群馬県,10211,安中市,102110009000,大谷,36.312396,138.942349,0,1,E913985672274
10,群馬県,10211,安中市,102110010000,小俣,36.336829,138.871022,0,1,E913985579886
10,群馬県,10211,安中市,102110011000,上磯部,36.293630,138.841518,0,1,E913985466169
10,群馬県,10211,安中市,102110012000,上後閑,36.358792,138.801787,0,1,E913985727633
10,群馬県,10211,安中市,102110013000,上間仁田,36.295293,138.894893,0,1,E913985556425
10,群馬県,10211,安中市,102110014000,郷原,36.309032,138.831895,0,1,E913985468792
10,群馬県,10211,安中市,102110015000,高別当,36.326367,138.880355,0,1,E913985584861
10,群馬県,10211,安中市,102110016000,鷺宮,36.299534,138.879260,0,1,E913985554857
10,群馬県,10211,安中市,102110017000,下秋間,36.353155,138.888478,0,1,E913985825824
10,群馬県,10211,安中市,102110018000,下磯部,36.313487,138.878366,0,1,E913985581514
10,群馬県,10211,安中市,102110019000,下後閑,36.334574,138.852658,0,1,E913985577823
10,群馬県,10211,安中市,102110020000,下間仁田,36.307090,138.905389,0,1,E913985567733
10,群馬県,10211,安中市,102110021000,中秋間,36.357638,138.867215,0,1,E913985819157
10,群馬県,10211,安中市,102110022000,中後閑,36.334548,138.827253,0,1,E913985497913
10,群馬県,10211,安中市,102110023000,中宿,36.331918,138.916605,0,1,E913985598526
10,群馬県,10211,安中市,102110024001,中宿一丁目,36.334558,138.916035,0,3,E913985598821
10,群馬県,10211,安中市,102110025000,中野谷,36.285210,138.858810,0,1,E913985542186
10,群馬県,10211,安中市,102110026000,西上秋間,36.368113,138.817850,0,1,E913985753612
10,群馬県,10211,安中市,102110027000,西上磯部,36.294663,138.856627,0,1,E913985544399
10,群馬県,10211,安中市,102110028000,野殿,36.314952,138.919886,0,1,E913985592667
10,群馬県,10211,安中市,102110029000,原市,36.320019,138.857610,0,1,E913985575119
10,群馬県,10211,安中市,102110030001,原市一丁目,36.316439,138.860313,0,3,E913985572812
10,群馬県,10211,安中市,102110030002,原市二丁目,36.313057,138.861129,0,3,E913985572287
10,群馬県,10211,安中市,102110030003,原市三丁目,36.315056,138.865359,0,3,E913985572668
10,群馬県,10211,安中市,102110030004,原市四丁目,36.317013,138.868368,0,3,E913985573737
10,群馬県,10211,安中市,102110031000,東上秋間,36.358966,138.859627,0,1,E913985818433
10,群馬県,10211,安中市,102110032000,東上磯部,36.303727,138.870458,0,1,E913985549288
10,群馬県,10211,安中市,102110033000,古屋,36.325640,138.869677,0,1,E913985576815
10,群馬県,10211,安中市,102110034000,松井田町新井,36.336106,138.790191,0,1,E913985479948
10,群馬県,10211,安中市,102110035000,松井田町入山,36.326230,138.701453,0,1,E913984676717
10,群馬県,10211,安中市,102110036000,松井田町行田,36.304298,138.781220,0,1,E913985448615
10,群馬県,10211,安中市,102110037000,松井田町小日向,36.321357,138.830439,0,1,E913985495173
10,群馬県,10211,安中市,102110038000,松井田町上増田,36.375325,138.753906,0,1,E913984965342
10,群馬県,10211,安中市,102110039000,松井田町北野牧,36.313886,138.676623,0,1,E913984593438
10,群馬県,10211,安中市,102110040000,松井田町国衙,36.319885,138.816994,0,1,E913985486239
10,群馬県,10211,安中市,102110041000,松井田町五料,36.331828,138.739767,0,1,E913984697426
10,群馬県,10211,安中市,102110042000,松井田町坂本,36.376086,138.688238,0,1,E913984944291
10,群馬県,10211,安中市,102110043000,松井田町下増田,36.335503,138.806724,0,1,E913985488852
10,群馬県,10211,安中市,102110044000,松井田町高梨子,36.326702,138.800468,0,1,E913985484955
10,群馬県,10211,安中市,102110045000,松井田町峠,36.369534,138.658429,0,1,E913984861466
10,群馬県,10211,安中市,102110046000,松井田町新堀,36.314925,138.788226,0,1,E913985473558
10,群馬県,10211,安中市,102110047000,松井田町二軒在家,36.301824,138.812598,0,1,E913985459128
10,群馬県,10211,安中市,102110048000,松井田町西野牧,36.294810,138.677914,0,1,E913984566513
10,群馬県,10211,安中市,102110049000,松井田町原,36.336014,138.717146,0,1,E913984687945
10,群馬県,10211,安中市,102110050000,松井田町土塩,36.354922,138.756692,0,1,E913984936772
10,群馬県,10211,安中市,102110051000,松井田町人見,36.294595,138.827562,0,1,E913985464387
10,群馬県,10211,安中市,102110052000,松井田町松井田,36.314017,138.806043,0,1,E913985482519
10,群馬県,10211,安中市,102110053000,松井田町八城,36.306485,138.795251,0,1,E913985457495
10,群馬県,10211,安中市,102110054000,松井田町横川,36.340710,138.737956,0,1,E913984923633
10,群馬県,10211,安中市,102110055000,嶺,36.318661,138.842614,0,1,E913985493876
10,群馬県,10211,安中市,102110056000,簗瀬,36.308437,138.856784,0,1,E913985547966
10,群馬県,10212,みどり市,102120001000,東町荻原,36.518931,139.297322,0,1,E913997425755
10,群馬県,10212,みどり市,102120002000,東町草木,36.560340,139.381362,0,1,E913997582514
10,群馬県,10212,みどり市,102120003000,東町神戸,36.552472,139.352570,0,1,E913997548456
10,群馬県,10212,みどり市,102120004000,東町小中,36.584002,139.331763,0,1,E913997498995
10,群馬県,10212,みどり市,102120005000,東町座間,36.530008,139.381900,0,1,E913997552216
10,群馬県,10212,みどり市,102120006000,東町小夜戸,36.520441,139.326424,0,1,E913997438211
10,群馬県,10212,みどり市,102120007000,東町沢入,36.583050,139.419236,0,1,E913997599858
10,群馬県,10212,みどり市,102120008000,東町花輪,36.554081,139.323998,0,1,E913997468713
10,群馬県,10212,みどり市,102120009000,大間々町浅原,36.477152,139.296495,0,1,E913997182175
10,群馬県,10212,みどり市,102120010000,大間々町大間々,36.426268,139.278540,0,1,E913997113716
10,群馬県,10212,みどり市,102120011000,大間々町小平,36.490330,139.320315,0,1,E913997194914
10,群馬県,10212,みどり市,102120012000,大間々町上神梅,36.475122,139.251086,0,1,E913989393116
10,群馬県,10212,みどり市,102120013000,大間々町桐原,36.440012,139.269353,0,1,E913997118149
10,群馬県,10212,みどり市,102120014000,大間々町塩沢,36.479449,139.274638,0,1,E913997172647
10,群馬県,10212,みどり市,102120015000,大間々町塩原,36.467431,139.264456,0,1,E913997147267
10,群馬県,10212,みどり市,102120016000,大間々町下神梅,36.462570,139.253686,0,1,E913989366812
10,群馬県,10212,みどり市,102120017000,大間々町高津戸,36.441701,139.287222,0,1,E913997127415
10,群馬県,10212,みどり市,102120018000,大間々町長尾根,36.453049,139.296114,0,1,E913997152477
10,群馬県,10212,みどり市,102120019000,笠懸町阿左美,36.391003,139.301961,0,1,E913994758947
10,群馬県,10212,みどり市,102120020000,笠懸町久宮,36.375405,139.280619,0,1,E913994746244
10,群馬県,10212,みどり市,102120021000,笠懸町西鹿田,36.403270,139.260572,0,1,E913994774157
10,群馬県,10212,みどり市,102120022000,笠懸町鹿,36.394932,139.276148,0,1,E913994772385
10,群馬県,10344,北群馬郡榛東村,103440001000,大字新井,36.438067,138.970280,0,1,E913988328212
10,群馬県,10344,北群馬郡榛東村,103440002000,大字上野原,36.459895,138.936629,0,1,E913988344615
10,群馬県,10344,北群馬郡榛東村,103440003000,大字長岡,36.450961,138.979964,0,1,E913988353527
10,群馬県,10344,北群馬郡榛東村,103440004000,大字広馬場,36.441590,138.941024,0,1,E913988318426
10,群馬県,10344,北群馬郡榛東村,103440005000,大字山子田,36.446486,138.966970,0,1,E913988328772
10,群馬県,10345,北群馬郡吉岡町,103450001000,大字漆原,36.441729,139.031572,0,1,E913989119416
10,群馬県,10345,北群馬郡吉岡町,103450002000,大字大久保,36.434249,139.020498,0,1,E913989114691
10,群馬県,10345,北群馬郡吉岡町,103450003000,大字小倉,36.460261,138.994774,0,1,E913988365419
10,群馬県,10345,北群馬郡吉岡町,103450004000,大字上野田,36.461722,138.963905,0,1,E913988354671
10,群馬県,10345,北群馬郡吉岡町,103450005000,大字北下,36.445647,138.999374,0,1,E913988338864
10,群馬県,10345,北群馬郡吉岡町,103450006000,大字下野田,36.453225,139.011175,0,1,E913988363689
10,群馬県,10345,北群馬郡吉岡町,103450007000,大字陣場,36.430932,139.003007,0,1,E913988335393
10,群馬県,10345,北群馬郡吉岡町,103450008000,大字南下,36.439403,139.002016,0,1,E913988338356
10,群馬県,10366,多野郡上野村,103660001000,大字乙父,36.079435,138.748217,0,1,E913981695751
10,群馬県,10366,多野郡上野村,103660002000,大字乙母,36.101042,138.770115,0,1,E913982714255
10,群馬県,10366,多野郡上野村,103660003000,大字勝山,36.079449,138.782895,0,1,E913982475961
10,群馬県,10366,多野郡上野村,103660004000,大字川和,36.071224,138.769434,0,1,E913982471849
10,群馬県,10366,多野郡上野村,103660005000,大字楢原,36.056298,138.687646,0,1,E913981647282
10,群馬県,10366,多野郡上野村,103660006000,大字新羽,36.073988,138.801454,0,1,E913982484368
10,群馬県,10366,多野郡上野村,103660007000,大字野栗沢,36.049438,138.796245,0,1,E913982454544
10,群馬県,10367,多野郡神流町,103670001000,大字相原,36.102071,138.878664,0,1,E913982824275
