geo3x3,city,town
E9134796845,高松市,茜町
E9134796997,高松市,朝日新町
E9134796959,高松市,朝日町一丁目
E9134796956,高松市,朝日町二丁目
E9134796964,高松市,朝日町三丁目
E9134796991,高松市,朝日町四丁目
E913487474,高松市,朝日町五丁目
E913487477,高松市,朝日町六丁目
E9134877,高松市,庵治町
E913479645,高松市,飯田町
E91347958,高松市,生島町
E913479695152,高松市,井口町
E913487172,高松市,池田町
E913479621,高松市,一宮町
E9134796654,高松市,今里町
E9134796681,高松市,今里町一丁目
E9134796659,高松市,今里町二丁目
E913479694311,高松市,今新町
E913479595,高松市,植松町
E91347969429,高松市,内町
E913479613,高松市,円座町
E91347968539,高松市,扇町一丁目
E91347968532,高松市,扇町二丁目
E9134796851,高松市,扇町三丁目
E913479626,高松市,太田上町
E913479629,高松市,太田下町
E913479374,高松市,岡本町
E91347999,高松市,男木町
E913487413,高松市,小村町
E913479383,高松市,香川町浅野
E913479384,高松市,香川町大野
E913479361,高松市,香川町川内原
E913479352,高松市,香川町川東上
E913479358,高松市,香川町川東下
E913479388,高松市,香川町寺井
E91347933,高松市,香川町東谷
E913479326,高松市,香川町安原下第一号
E913479321,高松市,香川町安原下第三号
E9134796917,高松市,鍛冶屋町
E913487448,高松市,春日町
E91347969426,高松市,片原町
E913479628,高松市,鹿角町
E913479653,高松市,上天神町
E9134796566,高松市,上之町一丁目
E9134796644,高松市,上之町二丁目
E9134796645,高松市,上之町三丁目
E913479633,高松市,上林町
E9134796686,高松市,上福岡町
E9134796553,高松市,紙町
E91347969148,高松市,亀井町
E9134796832,高松市,亀岡町
E913487422,高松市,亀田町
E913487188,高松市,亀田南町
E913487175,高松市,川島東町
E913487177,高松市,川島本町
E913479375,高松市,川部町
E91347969182,高松市,瓦町一丁目
E91347969158,高松市,瓦町二丁目
E9134796689,高松市,観光町
E913479691256,高松市,観光通一丁目
E9134796913,高松市,観光通二丁目
E913487447,高松市,木太町
E9134796949,高松市,北浜町
E9134795662,高松市,鬼無町鬼無
E9134795935,高松市,鬼無町是竹
E913479568,高松市,鬼無町佐藤
E9134795933,高松市,鬼無町佐料
E913479647,高松市,鬼無町藤井
E9134795667,高松市,鬼無町山口
E91347966848,高松市,楠上町一丁目
E91347966841,高松市,楠上町二丁目
E913479677,高松市,香西北町
E913479596,高松市,香西西町
E913479672,高松市,香西東町
E913479675,高松市,香西本町
E913479671,高松市,香西南町
E913479676,高松市,郷東町
E9134793487,高松市,香南町池内
E913479327,高松市,香南町岡
E913479344,高松市,香南町西庄
E913479342,高松市,香南町由佐
E9134793483,高松市,香南町横井
E913479349,高松市,香南町吉光
E913479522,高松市,国分寺町柏原
E91347955,高松市,国分寺町国分
E913479523,高松市,国分寺町新名
E913479561,高松市,国分寺町新居
E913479297,高松市,国分寺町福家
E9134796947,高松市,寿町一丁目
E91347969442,高松市,寿町二丁目
E91347969197,高松市,御坊町
E91347969413,高松市,紺屋町
E91347968277,高松市,西宝町一丁目
E9134796813,高松市,西宝町二丁目
E9134796819,高松市,西宝町三丁目
E9134796829,高松市,幸町
E9134796676,高松市,桜町一丁目
E9134796673,高松市,桜町二丁目
E9134796617,高松市,三条町
E913479689,高松市,サンポート
E913479625,高松市,三名町
E91347968283,高松市,紫雲町
E913479691251,高松市,塩上町
E91347969161,高松市,塩上町一丁目
E91347969163,高松市,塩上町二丁目
E9134796924,高松市,塩上町三丁目
E91347696,高松市,塩江町上西乙
E91347693,高松市,塩江町上西甲
E913484771,高松市,塩江町安原上
E91348475,高松市,塩江町安原上東
E913476997,高松市,塩江町安原下
E913476992,高松市,塩江町安原下第一号
E913476983,高松市,塩江町安原下第二号
E913476988,高松市,塩江町安原下第三号
E91347969196,高松市,塩屋町
E913487416,高松市,下田井町
E9134796317,高松市,出作町
E91347969518,高松市,城東町一丁目
E9134796954,高松市,城東町二丁目
E91347968289,高松市,昭和町一丁目
E91347968279,高松市,昭和町二丁目
E9134796849,高松市,新北町
E91347983,高松市,神在川窪町
E913487454,高松市,新田町
E91347969512,高松市,末広町
E913484779,高松市,菅沢町
E9134796855,高松市,瀬戸内町
E913487184,高松市,十川西町
E913487181,高松市,十川東町
E913479694317,高松市,大工町
E9134796921,高松市,多賀町一丁目
E9134796922,高松市,多賀町二丁目
E9134796923,高松市,多賀町三丁目
E913487458,高松市,高松町
E9134796316,高松市,多肥上町
E913479638,高松市,多肥下町
E91347969119,高松市,田町
E9134796948,高松市,玉藻町
E913479652,高松市,田村町
E91347982,高松市,亀水町
E913479617,高松市,檀紙町
E9134796833,高松市,中央町
E913479643,高松市,勅使町
E9134796927,高松市,築地町
E913479649,高松市,鶴市町
E91347969439,高松市,鶴屋町
E913479387,高松市,寺井町
E9134796836,高松市,天神前
E91347969436,高松市,通町
E91347969414,高松市,磨屋町
E91347969152,高松市,常磐町一丁目
E91347969128,高松市,常磐町二丁目
E91347969118,高松市,中新町
E913479536,高松市,中間町
E9134796599,高松市,中野町
E913479594,高松市,中山町
E913479616,高松市,成合町
E913479363,高松市,西植田町
E91347969441,高松市,西内町
E9134796541,高松市,西春日町
E9134796866,高松市,錦町一丁目
E9134796865,高松市,錦町二丁目
E91347969448,高松市,西の丸町
E9134796556,高松市,西ハゼ町
E9134796842,高松市,西町
E913479611,高松市,西山崎町
E91347969111,高松市,旅篭町
E91347966879,高松市,花園町一丁目
E91347966875,高松市,花園町二丁目
E91347966874,高松市,花園町三丁目
E91347966712,高松市,花ノ宮町一丁目
E9134796647,高松市,花ノ宮町二丁目
E9134796569,高松市,花ノ宮町三丁目
E9134796868,高松市,浜ノ町
E913479639,高松市,林町
E9134796839,高松市,番町一丁目
E9134796862,高松市,番町二丁目
E9134796838,高松市,番町三丁目
E91347968357,高松市,番町四丁目
E91347968354,高松市,番町五丁目
E913487151,高松市,東植田町
E91347969124,高松市,東田町
E9134796565,高松市,東ハゼ町
E913479695157,高松市,東浜町一丁目
E913487443,高松市,東山崎町
E91347969434,高松市,百間町
E91347969418,高松市,兵庫町
E9134796952,高松市,福岡町一丁目
E9134796961,高松市,福岡町二丁目
E9134796963,高松市,福岡町三丁目
E9134796939,高松市,福岡町四丁目
E91347969192,高松市,福田町
E91347969121,高松市,藤塚町
E9134796677,高松市,藤塚町一丁目
E9134796678,高松市,藤塚町二丁目
E9134796679,高松市,藤塚町三丁目
E9134796619,高松市,伏石町
E913479389,高松市,仏生山町
E91347969415,高松市,古新町
E91347969186,高松市,古馬場町
E9134796946,高松市,本町
E913487428,高松市,前田西町
E913487425,高松市,前田東町
E913479669,高松市,松島町
E9134796925,高松市,松島町一丁目
E9134796934,高松市,松島町二丁目
E9134796932,高松市,松島町三丁目
E9134796543,高松市,松並町
E9134796652,高松市,松縄町
E9134796928,高松市,松福町一丁目
E9134796929,高松市,松福町二丁目
E91347969421,高松市,丸亀町
E9134796945,高松市,丸の内
E91347939,高松市,三谷町
E91347969149,高松市,南新町
E913479657,高松市,峰山町
E913479539,高松市,御厩町
E9134796826,高松市,宮脇町一丁目
E9134796589,高松市,宮脇町二丁目
E913487492,高松市,牟礼町大町
E91348746,高松市,牟礼町原
E913487494,高松市,牟礼町牟礼
E9134796583,高松市,室新町
E9134796568,高松市,室町
E91347996,高松市,女木町
E913487442,高松市,元山町
E91347969167,高松市,八坂町
E913487484,高松市,屋島中町
E913487479,高松市,屋島西町
E913487487,高松市,屋島東町
E913487412,高松市,由良町
E9134796596,高松市,栗林町一丁目
E9134796674,高松市,栗林町二丁目
E91347966719,高松市,栗林町三丁目
E913487418,高松市,六条町
E913479125,丸亀市,綾歌町岡田上
E913479127,丸亀市,綾歌町岡田下
E913479143,丸亀市,綾歌町岡田西
E913479152,丸亀市,綾歌町岡田東
E913479129,丸亀市,綾歌町栗熊西
E913479162,丸亀市,綾歌町栗熊東
E91347919,丸亀市,綾歌町富熊
E9134794111,丸亀市,飯野町西分
E913479177,丸亀市,飯野町東二
E9134794116,丸亀市,飯野町東分
E9134786317,丸亀市,一番丁
E913478388,丸亀市,今津町
E91347862661,丸亀市,魚屋町
E91347868,丸亀市,牛島
E9134786341,丸亀市,大手町一丁目
E91347862632,丸亀市,大手町二丁目
E9134786238,丸亀市,大手町三丁目
E913478384,丸亀市,金倉町
