都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,緯度,経度,原典資料コード,大字・字・丁目区分コード,geo3x3
16,富山県,16201,富山市,162010019001,荒川一丁目,36.700163,137.247269,0,3,E9162313526999
16,富山県,16201,富山市,162010019002,荒川二丁目,36.697671,137.248801,0,3,E9162313534254
16,富山県,16201,富山市,162010019003,荒川三丁目,36.695476,137.247667,0,3,E9162313531443
16,富山県,16201,富山市,162010019004,荒川四丁目,36.693627,137.246795,0,3,E9162313289954
16,富山県,16201,富山市,162010019005,荒川五丁目,36.694967,137.251694,0,3,E9162313532276
16,富山県,16201,富山市,162010020000,荒川新町,36.693536,137.249720,0,1,E9162313297943
16,富山県,16201,富山市,162010021000,荒町,36.690957,137.215875,0,1,E9162313185977
16,富山県,16201,富山市,162010022000,新町,36.591909,137.316969,0,1,E9138987218652
16,富山県,16201,富山市,162010023000,新屋,36.723422,137.252153,0,1,E9162313832594
16,富山県,16201,富山市,162010024000,有沢,36.683760,137.192166,0,1,E9162312359694
16,富山県,16201,富山市,162010025000,有沢新町,36.687506,137.190516,0,1,E9162312383844
16,富山県,16201,富山市,162010026000,有峰,36.471950,137.518958,0,1,E9138983689143
16,富山県,16201,富山市,162010027001,粟島町一丁目,36.724309,137.227712,0,3,E9162313733883
16,富山県,16201,富山市,162010027002,粟島町二丁目,36.722866,137.230212,0,3,E9162313811518
16,富山県,16201,富山市,162010027003,粟島町三丁目,36.720056,137.228534,0,3,E9162313499655
16,富山県,16201,富山市,162010028000,安蔵,36.565851,137.324850,0,1,E9138984828876
16,富山県,16201,富山市,162010029000,安養寺,36.627044,137.211446,0,1,E9138979457123
16,富山県,16201,富山市,162010030000,安養坊,36.709167,137.189062,0,1,E9162312655986
16,富山県,16201,富山市,162010031000,飯野,36.718792,137.253613,0,1,E9162313599118
16,富山県,16201,富山市,162010032000,庵谷,36.504739,137.215814,0,1,E9138976122869
16,富山県,16201,富山市,162010033000,池多,36.678312,137.124335,0,1,E9162312142866
16,富山県,16201,富山市,162010034001,石金一丁目,36.689758,137.234648,0,3,E9162313275682
16,富山県,16201,富山市,162010034002,石金二丁目,36.687362,137.234295,0,3,E9162313272942
16,富山県,16201,富山市,162010034003,石金三丁目,36.686042,137.237504,0,3,E9162313273613
16,富山県,16201,富山市,162010035000,石倉町,36.690536,137.222138,0,1,E9162313194945
16,富山県,16201,富山市,162010036000,石坂,36.712668,137.202498,0,1,E9162313471138
16,富山県,16201,富山市,162010037000,石坂新,36.716019,137.199809,0,1,E9162312696248
16,富山県,16201,富山市,162010038000,石坂東町,36.710128,137.204699,0,1,E9162313448171
16,富山県,16201,富山市,162010039000,石田,36.642110,137.227808,0,1,E9138979733894
16,富山県,16201,富山市,162010040000,石渕,36.556826,137.271466,0,1,E9138976688997
16,富山県,16201,富山市,162010041000,石屋,36.654752,137.257497,0,1,E9138979947139
16,富山県,16201,富山市,162010042001,泉町一丁目,36.692005,137.223571,0,3,E9162313198189
16,富山県,16201,富山市,162010042002,泉町二丁目,36.690968,137.223685,0,3,E9162313195797
16,富山県,16201,富山市,162010043001,磯部町一丁目,36.689427,137.200965,0,3,E9162312396643
16,富山県,16201,富山市,162010043002,磯部町二丁目,36.687399,137.202734,0,3,E9162313171841
16,富山県,16201,富山市,162010043003,磯部町三丁目,36.685761,137.202692,0,3,E9162313171274
16,富山県,16201,富山市,162010043004,磯部町四丁目,36.683985,137.202936,0,3,E9162313147813
16,富山県,16201,富山市,162010044000,市場,36.570805,137.240759,0,1,E9138976854658
16,富山県,16201,富山市,162010045000,一番町,36.688591,137.212192,0,1,E9162313184257
16,富山県,16201,富山市,162010046000,一本木,36.715496,137.270044,0,1,E9162313685213
16,富山県,16201,富山市,162010047000,稲代,36.572614,137.194961,0,1,E9138975967351
16,富山県,16201,富山市,162010048000,稲荷園町,36.698884,137.229395,0,1,E9162313514473
16,富山県,16201,富山市,162010049001,稲荷町一丁目,36.694986,137.226346,0,3,E9162313433176
16,富山県,16201,富山市,162010049002,稲荷町二丁目,36.695084,137.229065,0,3,E9162313433399
16,富山県,16201,富山市,162010049003,稲荷町三丁目,36.695025,137.231664,0,3,E9162313511388
16,富山県,16201,富山市,162010049004,稲荷町四丁目,36.695959,137.233315,0,3,E9162313512575
16,富山県,16201,富山市,162010050001,稲荷元町一丁目,36.696976,137.226916,0,3,E9162313433795
16,富山県,16201,富山市,162010050002,稲荷元町二丁目,36.696721,137.229481,0,3,E9162313511757
16,富山県,16201,富山市,162010050003,稲荷元町三丁目,36.700114,137.228206,0,3,E9162313436978
16,富山県,16201,富山市,162010051001,犬島一丁目,36.738539,137.228392,0,3,E9162313769673
16,富山県,16201,富山市,162010051002,犬島二丁目,36.737881,137.233266,0,3,E9162313848512
16,富山県,16201,富山市,162010051003,犬島三丁目,36.735752,137.234603,0,3,E9162313845687
16,富山県,16201,富山市,162010051004,犬島四丁目,36.736107,137.231420,0,3,E9162313844943
16,富山県,16201,富山市,162010051005,犬島五丁目,36.734228,137.232115,0,3,E9162313844366
16,富山県,16201,富山市,162010051006,犬島六丁目,36.733273,137.233503,0,3,E9162313842854
16,富山県,16201,富山市,162010051007,犬島七丁目,36.732512,137.234180,0,3,E9162313842674
16,富山県,16201,富山市,162010052001,犬島新町一丁目,36.736304,137.228170,0,3,E9162313766944
16,富山県,16201,富山市,162010052002,犬島新町二丁目,36.734981,137.229326,0,3,E9162313844419
16,富山県,16201,富山市,162010053000,猪谷,36.467163,137.220638,0,1,E9138973491467
16,富山県,16201,富山市,162010054000,今泉,36.669113,137.213730,0,1,E9162313121963
16,富山県,16201,富山市,162010055000,今泉西部町,36.671312,137.209465,0,1,E9162313116567
16,富山県,16201,富山市,162010056000,今泉北部町,36.672740,137.212058,0,1,E9162313124879
16,富山県,16201,富山市,162010057000,今市,36.746946,137.198298,0,1,E9162312998631
16,富山県,16201,富山市,162010058000,今木町,36.695282,137.217200,0,1,E9162313423416
16,富山県,16201,富山市,162010059000,今生津,36.532044,137.246885,0,1,E9138976523955
16,富山県,16201,富山市,162010060000,岩稲,36.548773,137.222872,0,1,E9138976491399
16,富山県,16201,富山市,162010061000,岩木,36.580378,137.183360,0,1,E9138975984711
16,富山県,16201,富山市,162010062000,岩木新,36.580338,137.186564,0,1,E9138975985712
16,富山県,16201,富山市,162010063000,岩瀬赤田町,36.753216,137.235056,0,1,E9162316215635
16,富山県,16201,富山市,162010064000,岩瀬天池町,36.759824,137.240141,0,1,E9162316251592
16,富山県,16201,富山市,162010065000,岩瀬池田町,36.756616,137.236135,0,1,E9162316219466
16,富山県,16201,富山市,162010066000,岩瀬入船町,36.760422,137.229195,0,1,E9162316241718
16,富山県,16201,富山市,162010067000,岩瀬梅本町,36.758378,137.230556,0,1,E9162316241228
16,富山県,16201,富山市,162010068000,岩瀬御蔵町,36.753443,137.230350,0,1,E9162316214543
16,富山県,16201,富山市,162010069000,岩瀬表町,36.756527,137.230465,0,1,E9162316217551
16,富山県,16201,富山市,162010070000,岩瀬古志町,36.761358,137.236702,0,1,E9162316246225
16,富山県,16201,富山市,162010071000,岩瀬諏訪町,36.762956,137.230258,0,1,E9162316244572
16,富山県,16201,富山市,162010072000,岩瀬高畠町,36.751219,137.232526,0,1,E9162316212724
16,富山県,16201,富山市,162010073000,岩瀬天神町,36.762677,137.234006,0,1,E9162316245565
16,富山県,16201,富山市,162010074000,岩瀬萩浦町,36.760191,137.230167,0,1,E9162316241811
16,富山県,16201,富山市,162010075000,岩瀬白山町,36.757469,137.232759,0,1,E9162316218753
16,富山県,16201,富山市,162010076000,岩瀬文化町,36.755761,137.231614,0,1,E9162316217382
16,富山県,16201,富山市,162010077000,岩瀬前田町,36.755447,137.239614,0,1,E9162316227251
16,富山県,16201,富山市,162010078000,岩瀬松原町,36.759598,137.231062,0,1,E9162316241566
16,富山県,16201,富山市,162010079000,岩瀬港町,36.758944,137.228439,0,1,E9162316163384
16,富山県,16201,富山市,162010080000,牛ケ増,36.552687,137.227491,0,1,E9138976496584
16,富山県,16201,富山市,162010081000,牛島新町,36.702671,137.217113,0,1,E9162313429742
16,富山県,16201,富山市,162010082000,牛島町,36.703405,137.214224,0,1,E9162313452124
16,富山県,16201,富山市,162010083001,牛島本町一丁目,36.705885,137.211430,0,3,E9162313451759
16,富山県,16201,富山市,162010083002,牛島本町二丁目,36.708727,137.208813,0,3,E9162313446841
16,富山県,16201,富山市,162010084000,薄波,36.510342,137.263083,0,1,E9138976319725
16,富山県,16201,富山市,162010085000,打出,36.752779,137.183536,0,1,E9162315324172
16,富山県,16201,富山市,162010086000,打出新,36.757123,137.181043,0,1,E9162315319731
16,富山県,16201,富山市,162010087000,内幸町,36.697432,137.210311,0,1,E9162313416328
16,富山県,16201,富山市,162010088000,馬瀬,36.565879,137.279111,0,1,E9138976938876
16,富山県,16201,富山市,162010089001,梅沢町一丁目,36.684861,137.218273,0,3,E9162313159887
16,富山県,16201,富山市,162010089002,梅沢町二丁目,36.682977,137.218725,0,3,E9162313159532
16,富山県,16201,富山市,162010089003,梅沢町三丁目,36.684221,137.220550,0,3,E9162313167729
16,富山県,16201,富山市,162010090000,上野,36.640761,137.218146,0,1,E9138979723546
16,富山県,16201,富山市,162010091000,上野寿町,36.637810,137.215549,0,1,E9138979488567
16,富山県,16201,富山市,162010092000,上野新,36.738126,137.222419,0,1,E9162313767627
16,富山県,16201,富山市,162010093000,上野新町,36.735011,137.224851,0,1,E9162313765538
16,富山県,16201,富山市,162010094000,永楽町,36.703907,137.221417,0,1,E9162313461258
16,富山県,16201,富山市,162010095000,越前町,36.688680,137.210540,0,1,E9162313176367
16,富山県,16201,富山市,162010096000,江本,36.618547,137.237831,0,1,E9138979519359
16,富山県,16201,富山市,162010097000,荏原新町,36.695047,137.264688,0,1,E9162313613377
16,富山県,16201,富山市,162010098000,蛯町,36.691163,137.216839,0,1,E9162313188333
16,富山県,16201,富山市,162010099000,追分茶屋,36.706564,137.169057,0,1,E9162312565139
16,富山県,16201,富山市,162010100000,大井,36.610034,137.247817,0,1,E9138979297427
16,富山県,16201,富山市,162010101000,大泉,36.674504,137.226839,0,1,E9162313139492
16,富山県,16201,富山市,162010102000,大泉北町,36.682781,137.225890,0,1,E9162313168395
16,富山県,16201,富山市,162010103000,大泉中町,36.680212,137.226531,0,1,E9162313166428
16,富山県,16201,富山市,162010104001,大泉東町一丁目,36.682353,137.228473,0,3,E9162313169351
16,富山県,16201,富山市,162010104002,大泉東町二丁目,36.678701,137.228555,0,3,E9162313163985
16,富山県,16201,富山市,162010105001,大泉本町一丁目,36.677471,137.224247,0,3,E9162313162549
16,富山県,16201,富山市,162010105002,大泉本町二丁目,36.675999,137.224650,0,3,E9162313162226
16,富山県,16201,富山市,162010106001,大泉町一丁目,36.682434,137.221669,0,3,E9162313167264
16,富山県,16201,富山市,162010106002,大泉町二丁目,36.682597,137.223602,0,3,E9162313168183
16,富山県,16201,富山市,162010106003,大泉町三丁目,36.684351,137.224006,0,3,E9162313168841
16,富山県,16201,富山市,162010107000,大江干,36.693235,137.266574,0,1,E9162313387736
16,富山県,16201,富山市,162010108000,大江干新町,36.692540,137.263775,0,1,E9162313379545
16,富山県,16201,富山市,162010109000,大栗,36.612076,137.280313,0,1,E9138979632327
16,富山県,16201,富山市,162010110001,大島一丁目,36.663401,137.277126,0,3,E9138979994976
16,富山県,16201,富山市,162010110002,大島二丁目,36.673370,137.271994,0,3,E9162313329149
16,富山県,16201,富山市,162010110003,大島三丁目,36.667648,137.280711,0,3,E9162313332398
16,富山県,16201,富山市,162010110004,大島四丁目,36.671942,137.277984,0,3,E9162313335715
16,富山県,16201,富山市,162010111000,大清水,36.528027,137.269158,0,1,E9138976388457
16,富山県,16201,富山市,162010112000,大双嶺,36.522509,137.289101,0,1,E9138984172914
16,富山県,16201,富山市,162010113000,太田,36.662945,137.242178,0,1,E9138979885763
16,富山県,16201,富山市,162010114000,太田薄波,36.498352,137.267686,0,1,E9138973984863
16,富山県,16201,富山市,162010115001,太田口通り一丁目,36.687504,137.214690,0,3,E9162313182765
16,富山県,16201,富山市,162010115002,太田口通り二丁目,36.685966,137.214985,0,3,E9162313182278
16,富山県,16201,富山市,162010115003,太田口通り三丁目,36.684722,137.215152,0,3,E9162313158873
16,富山県,16201,富山市,162010116000,於保多町,36.694020,137.226409,0,1,E9162313199787
16,富山県,16201,富山市,162010117000,太田南町,36.656383,137.244544,0,1,E9138979859475
16,富山県,16201,富山市,162010118000,大塚,36.730484,137.161630,0,1,E9162312828986
16,富山県,16201,富山市,162010119000,大塚北,36.737503,137.164290,0,1,E9162312859373
16,富山県,16201,富山市,162010120000,大塚西,36.730832,137.157950,0,1,E9162312851236
16,富山県,16201,富山市,162010121000,大塚東,36.734882,137.166383,0,1,E9162312864516
16,富山県,16201,富山市,162010122000,大塚南,36.726700,137.161024,0,1,E9162312825911
16,富山県,16201,富山市,162010123000,大手町,36.691012,137.211534,0,1,E9162313184797
16,富山県,16201,富山市,162010124000,大野,36.579712,137.216724,0,1,E9138976785662
16,富山県,16201,富山市,162010125000,大場,36.650470,137.277234,0,1,E9138979961921
16,富山県,16201,富山市,162010126000,大町,36.668031,137.222892,0,1,E9162313131663
16,富山県,16201,富山市,162010127000,大宮町,36.660908,137.250354,0,1,E9138979894339
16,富山県,16201,富山市,162010128000,大山上野,36.600555,137.310761,0,1,E9138987169387
16,富山県,16201,富山市,162010129000,大山北新町,36.613111,137.302730,0,1,E9138987431428
16,富山県,16201,富山市,162010130000,大山布目,36.588436,137.286964,0,1,E9138987114633
16,富山県,16201,富山市,162010131000,大山松木,36.569664,137.343259,0,1,E9138984945254
16,富山県,16201,富山市,162010132000,岡田,36.579256,137.330158,0,1,E9138984894188
16,富山県,16201,富山市,162010133000,奥井町,36.703339,137.225790,0,1,E9162313462331
16,富山県,16201,富山市,162010134000,奥田寿町,36.705765,137.219996,0,1,E9162313461744
16,富山県,16201,富山市,162010135000,奥田新町,36.705496,137.217277,0,1,E9162313453724
16,富山県,16201,富山市,162010136000,奥田双葉町,36.708243,137.219281,0,1,E9162313456687
16,富山県,16201,富山市,162010137000,奥田本町,36.713744,137.221290,0,1,E9162313491519
16,富山県,16201,富山市,162010138000,奥田町,36.710831,137.220050,0,1,E9162313467445
16,富山県,16201,富山市,162010139000,奥山,36.481137,137.299880,0,1,E9138981729161
16,富山県,16201,富山市,162010140000,小黒,36.604968,137.226201,0,1,E9138979193718
16,富山県,16201,富山市,162010141000,小佐波,36.554675,137.255733,0,1,E9138976599376
16,富山県,16201,富山市,162010142000,押上,36.612598,137.186633,0,1,E9138978622176
16,富山県,16201,富山市,162010143000,小谷,36.570288,137.298661,0,1,E9138984755625
16,富山県,16201,富山市,162010144001,音羽町一丁目,36.689726,137.227784,0,3,E9162313196591
16,富山県,16201,富山市,162010144002,音羽町二丁目,36.689918,137.229974,0,3,E9162313274495
16,富山県,16201,富山市,162010145000,小原,36.524618,137.346525,0,1,E9138984376526
16,富山県,16201,富山市,162010146000,小原屋,36.614958,137.285100,0,1,E9138987414212
16,富山県,16201,富山市,162010147000,小見,36.559412,137.385976,0,1,E9138985731854
16,富山県,16201,富山市,162010148000,雄山町,36.684489,137.228121,0,1,E9162313169944
16,富山県,16201,富山市,162010149000,折谷,36.540429,137.267794,0,1,E9138976651671
16,富山県,16201,富山市,162010150000,隠土,36.561378,137.338802,0,1,E9138984836663
16,富山県,16201,富山市,162010151000,海岸通,36.757998,137.250900,0,1,E9162316238785
16,富山県,16201,富山市,162010152000,開発,36.631827,137.247743,0,1,E9138979591481
16,富山県,16201,富山市,162010153000,加賀沢,36.443882,137.211063,0,1,E9138973184773
16,富山県,16201,富山市,162010154000,掛尾栄町,36.667628,137.207264,0,1,E9162313112388
16,富山県,16201,富山市,162010155000,掛尾町,36.664432,137.209706,0,1,E9138979779296
16,富山県,16201,富山市,162010156001,鹿島町一丁目,36.691183,137.204164,0,3,E9162313177325
16,富山県,16201,富山市,162010156002,鹿島町二丁目,36.689111,137.204661,0,3,E9162313174633
16,富山県,16201,富山市,162010157000,春日,36.563817,137.203561,0,1,E9138976717295
16,富山県,16201,富山市,162010158000,片掛,36.495899,137.225599,0,1,E9138973792989
16,富山県,16201,富山市,162010159000,金代,36.688975,137.260456,0,1,E9162313375198
16,富山県,16201,富山市,162010160000,金屋,36.690421,137.164291,0,1,E9162312286943
16,富山県,16201,富山市,162010161000,金山新,36.740773,137.207482,0,1,E9162313772397
16,富山県,16201,富山市,162010162000,金山新北,36.744896,137.205138,0,1,E9162313775487
16,富山県,16201,富山市,162010163000,金山新桜ヶ丘,36.740204,137.217203,0,1,E9162313783143
16,富山県,16201,富山市,162010164000,金山新中,36.738715,137.205564,0,1,E9162313748498
16,富山県,16201,富山市,162010165000,金山新西,36.742443,137.201590,0,1,E9162312993969
16,富山県,16201,富山市,162010166000,金山新東,36.737903,137.217055,0,1,E9162313759412
16,富山県,16201,富山市,162010167000,金山新南,36.731403,137.214589,0,1,E9162313752191
16,富山県,16201,富山市,162010168000,蟹寺,36.456481,137.232663,0,1,E9138973542125
16,富山県,16201,富山市,162010169000,加納,36.580511,137.192276,0,1,E9138975986935
16,富山県,16201,富山市,162010170000,上赤江,36.708268,137.237139,0,1,E9162313546599
16,富山県,16201,富山市,162010171001,上赤江町一丁目,36.709542,137.233946,0,3,E9162313548235
16,富山県,16201,富山市,162010171002,上赤江町二丁目,36.711715,137.230353,0,3,E9162313547843
16,富山県,16201,富山市,162010172000,上飯野,36.709523,137.249500,0,1,E9162313567314
16,富山県,16201,富山市,162010173001,上飯野新町一丁目,36.713472,137.253862,0,3,E9162313593421
16,富山県,16201,富山市,162010173002,上飯野新町二丁目,36.713353,137.255662,0,3,E9162313593378
16,富山県,16201,富山市,162010173005,上飯野新町五丁目,36.713263,137.252513,0,3,E9162313592374
16,富山県,16201,富山市,162010174000,上今町,36.605486,137.252479,0,1,E9138979292974
16,富山県,16201,富山市,162010175000,上大浦,36.607242,137.275118,0,1,E9138979394446
16,富山県,16201,富山市,162010176000,上大久保,36.591116,137.208162,0,1,E9138979119157
16,富山県,16201,富山市,162010177000,上熊野,36.621344,137.223070,0,1,E9138979462141
16,富山県,16201,富山市,162010178000,上栄,36.629784,137.237246,0,1,E9138979549971
16,富山県,16201,富山市,162010179000,上庄町,36.706506,137.252503,0,1,E9162313565314
16,富山県,16201,富山市,162010180000,上新保,36.652561,137.237429,0,1,E9138979846615
16,富山県,16201,富山市,162010181000,上千俵町,36.621129,137.250175,0,1,E9138979561334
16,富山県,16201,富山市,162010182000,上滝,36.610360,137.304078,0,1,E9138987197568
16,富山県,16201,富山市,162010183000,上布目,36.610557,137.255957,0,1,E9138979299685
16,富山県,16201,富山市,162010184000,上袋,36.659005,137.213869,0,1,E9138979782444
16,富山県,16201,富山市,162010185000,上冨居,36.712125,137.238967,0,1,E9162313557791
16,富山県,16201,富山市,162010186001,上冨居一丁目,36.705040,137.241797,0,3,E9162313552482
16,富山県,16201,富山市,162010186002,上冨居二丁目,36.708880,137.243209,0,3,E9162313555866
16,富山県,16201,富山市,162010186003,上冨居三丁目,36.708825,137.240377,0,3,E9162313554945
16,富山県,16201,富山市,162010187000,上冨居新町,36.707350,137.238994,0,1,E9162313554431
16,富山県,16201,富山市,162010188000,上二杉,36.590814,137.198858,0,1,E9138978339143
16,富山県,16201,富山市,162010189000,上堀南町,36.651430,137.235081,0,1,E9138979845333
16,富山県,16201,富山市,162010190000,上本町,36.686557,137.215779,0,1,E9162313182569
16,富山県,16201,富山市,162010191000,上八日町,36.645782,137.198655,0,1,E9138978939144
16,富山県,16201,富山市,162010192000,亀谷,36.543125,137.440678,0,1,E9138985664543
16,富山県,16201,富山市,162010193000,河内,36.515599,137.315149,0,1,E9138984245437
16,富山県,16201,富山市,162010194000,川原毛,36.692208,137.272596,0,1,E9162313389435
16,富山県,16201,富山市,162010195000,願海寺,36.717634,137.140944,0,1,E9162312495716
16,富山県,16201,富山市,162010196000,北押川,36.685184,137.130464,0,1,E9162312181239
16,富山県,16201,富山市,162010197001,北新町一丁目,36.694313,137.220888,0,3,E9162313431136
16,富山県,16201,富山市,162010197002,北新町二丁目,36.692956,137.220909,0,3,E9162313197496
16,富山県,16201,富山市,162010198000,北代,36.716519,137.182161,0,1,E9162312676532
16,富山県,16201,富山市,162010199000,北代新,36.721167,137.186028,0,1,E9162312687959
16,富山県,16201,富山市,162010200000,北代中部,36.725083,137.178013,0,1,E9162312915164
16,富山県,16201,富山市,162010201000,北代東部,36.724939,137.184715,0,1,E9162312924251
16,富山県,16201,富山市,162010202000,北代北部,36.731220,137.175242,0,1,E9162312941244
16,富山県,16201,富山市,162010203000,北野,36.671040,137.112887,0,1,E9162311334629
16,富山県,16201,富山市,162010204000,北二ツ屋,36.721957,137.146281,0,1,E9162312733352
16,富山県,16201,富山市,162010205000,木場町,36.713547,137.209958,0,1,E9162313473615
16,富山県,16201,富山市,162010206000,経田,36.650128,137.189503,0,1,E9138978953471
16,富山県,16201,富山市,162010207000,経堂,36.690890,137.253097,0,1,E9162313295986
16,富山県,16201,富山市,162010208001,経堂一丁目,36.686535,137.253211,0,3,E9162313292664
16,富山県,16201,富山市,162010208002,経堂二丁目,36.687039,137.254914,0,3,E9162313293821
16,富山県,16201,富山市,162010208003,経堂三丁目,36.689992,137.252624,0,3,E9162313295678
16,富山県,16201,富山市,162010208004,経堂四丁目,36.691737,137.250713,0,3,E9162313298173
16,富山県,16201,富山市,162010209000,経堂新町,36.686062,137.257027,0,1,E9162313371422
16,富山県,16201,富山市,162010210000,経力,36.637347,137.224134,0,1,E9138979498515
16,富山県,16201,富山市,162010211000,金泉寺,36.722621,137.262825,0,1,E9162313913412
16,富山県,16201,富山市,162010212000,銀嶺町,36.750061,137.252054,0,1,E9162316232523
16,富山県,16201,富山市,162010213000,久郷,36.684693,137.179588,0,1,E9162312348973
16,富山県,16201,富山市,162010214000,草島,36.751616,137.215951,0,1,E9162316122947
16,富山県,16201,富山市,162010215000,楠木,36.734663,137.256757,0,1,E9162313944179
16,富山県,16201,富山市,162010216000,窪新町,36.705620,137.232084,0,1,E9162313541963
16,富山県,16201,富山市,162010217000,窪本町,36.701979,137.230000,0,1,E9162313517493
16,富山県,16201,富山市,162010218000,公文名,36.677101,137.234377,0,1,E9162313242618
16,富山県,16201,富山市,162010219000,栗山,36.623850,137.204757,0,1,E9138979442774
16,富山県,16201,富山市,162010220000,楜ケ原,36.578328,137.288693,0,1,E9138984775231
16,富山県,16201,富山市,162010221000,呉羽野田,36.734756,137.170864,0,1,E9162312865631
16,富山県,16201,富山市,162010222000,呉羽町,36.714407,137.169750,0,1,E9162312592589
16,富山県,16201,富山市,162010223000,呉羽町北,36.722598,137.171645,0,1,E9162312833422
16,富山県,16201,富山市,162010224000,呉羽町西,36.719745,137.164762,0,1,E9162312589637
16,富山県,16201,富山市,162010225000,黒崎,36.652002,137.207437,0,1,E9138979745367
16,富山県,16201,富山市,162010226000,黒瀬,36.664147,137.199650,0,1,E9138978999244
16,富山県,16201,富山市,162010227001,黒瀬北町一丁目,36.669004,137.200617,0,3,E9162312333839
16,富山県,16201,富山市,162010227002,黒瀬北町二丁目,36.665228,137.202615,0,3,E9138979777469
16,富山県,16201,富山市,162010228000,桑原,36.615359,137.265305,0,1,E9138979616356
16,富山県,16201,富山市,162010229000,下伏,36.548203,137.187360,0,1,E9138975682163
16,富山県,16201,富山市,162010230000,小泉町,36.677227,137.217082,0,1,E9162313153442
16,富山県,16201,富山市,162010231000,小糸,36.478243,137.256279,0,1,E9138973836367
16,富山県,16201,富山市,162010232000,興人町,36.725233,137.215024,0,1,E9162313725248
16,富山県,16201,富山市,162010233000,合田,36.612655,137.219728,0,1,E9138979423395
16,富山県,16201,富山市,162010234000,高来,36.756924,137.290748,0,1,E9162324119494
16,富山県,16201,富山市,162010235000,小坂,36.546605,137.280656,0,1,E9138976668694
16,富山県,16201,富山市,162010236001,古志町一丁目,36.757433,137.275270,0,3,E9162316337728
16,富山県,16201,富山市,162010236002,古志町二丁目,36.755983,137.274837,0,3,E9162316337177
16,富山県,16201,富山市,162010236003,古志町三丁目,36.754655,137.274047,0,3,E9162316326949
16,富山県,16201,富山市,162010236004,古志町四丁目,36.753314,137.273480,0,3,E9162316326537
16,富山県,16201,富山市,162010236005,古志町五丁目,36.755246,137.271248,0,3,E9162316328325
16,富山県,16201,富山市,162010236006,古志町六丁目,36.753916,137.270791,0,3,E9162316325674
16,富山県,16201,富山市,162010237000,小島町,36.693492,137.219505,0,1,E9162313189953
16,富山県,16201,富山市,162010238000,小杉,36.648259,137.229210,0,1,E9138979817775
16,富山県,16201,富山市,162010239000,五艘,36.708259,137.194788,0,1,E9162312664679
16,富山県,16201,富山市,162010240000,小中,36.638461,137.210747,0,1,E9138979479939
16,富山県,16201,富山市,162010241000,小西,36.721185,137.256641,0,1,E9162313677748
16,富山県,16201,富山市,162010242000,小羽,36.564346,137.190552,0,1,E9138975929517
16,富山県,16201,富山市,162010243000,五番町,36.686938,137.220073,0,1,E9162313191478
16,富山県,16201,富山市,162010244000,五福,36.700942,137.192330,0,1,E9162312629392
16,富山県,16201,富山市,162010245000,五本榎,36.716577,137.259913,0,1,E9162313675424
16,富山県,16201,富山市,162010246000,駒見,36.705169,137.202627,0,1,E9162313441499
16,富山県,16201,富山市,162010247000,才覚寺,36.652776,137.193678,0,1,E9138978964518
16,富山県,16201,富山市,162010248000,才覚地,36.565439,137.362585,0,1,E9138984938951
16,富山県,16201,富山市,162010249000,境野新,36.675756,137.131985,0,1,E9162312128787
16,富山県,16201,富山市,162010250000,栄新町,36.687491,137.259702,0,1,E9162313372745
