townid,town
277347,赤絵町一丁目
277345,赤絵町二丁目
19963,赤坂
2784,泉山一丁目
27818,泉山二丁目
27721,岩谷川内一丁目
27723,岩谷川内二丁目
27722,岩谷川内三丁目
2777,応法
4334,大木宿
277388,大樽一丁目
277383,大樽二丁目
2748,大野
1988,上内野
2776,上幸平一丁目
27739,上幸平二丁目
1982,上本
43272,上山谷
1985,北ノ川内
19588,楠木原
19942,黒川
19968,黒牟田
2747,桑古場
4325,桑木原
277376,幸平一丁目
277381,幸平二丁目
2756,境野
1989,下内野
1983,下本
4337,下山谷
277536,白川一丁目
277535,白川二丁目
1997,蔵宿
43271,岳
1987,立部
2744,戸杓
2746,戸矢
27817,中樽一丁目
278159,中樽二丁目
278154,中樽三丁目
27725,中の原一丁目
27726,中の原二丁目
1969,南山
1992,南原
43387,二ノ瀬
1967,原明
277371,稗古場一丁目
27729,稗古場二丁目
4332,広瀬
511,広瀬山
2754,古木場
27715,外尾町
27714,外尾山
19949,仏ノ原
27711,本町
19914,舞原
2774,丸尾
4328,山谷切口
43383,山谷牧
4321,山本
19915,代々木
