townid,town
6241,愛木町
38982,曙町
38949,旭町
6229,荒川
38945,浦和町
38952,恵比須町
3943,大里
389581,大原町
389462,御倉町
3972,海瀬
38973,春日町
6311,河内
399,川上
3899,上名
633,冠嶽
38971,北浜町
389729,京町
6318,金山
6317,金山下
616335,口之町
38917,小瀬町
389483,栄町
38981,桜町
6233,薩摩山
38975,汐見町
389514,塩屋町
38954,昭和通
38942,新生町
38955,住吉町
3889,西薩町
3979,生福
6319,芹ケ野
389587,高見町
3893,照島
389469,中尾町
38919,長崎町
38976,西塩田町
38927,西島平町
389475,西浜町
6239,野下
6223,野元
3896,袴田
6242,羽島
38986,浜ケ城
616332,浜田町
38984,東塩田町
38928,東島平町
38959,日出町
38953,ひばりが丘
6231,平江
6235,深田上
6234,深田下
386,別府
3886,まぐろ本町
38943,美住町
6232,三井
389519,緑町
389481,港町
3948,湊町
39471,湊町一丁目
39475,湊町二丁目
39472,湊町三丁目
39473,湊町四丁目
389479,本浜町
389723,元町
3971,八房
