townid,town
8651,葵一丁目
8662,葵二丁目
863,葵三丁目
571,伊勢山一丁目
547,伊勢山二丁目
573,大井町
7328,大須一丁目
811,大須二丁目
812,大須三丁目
813,大須四丁目
544,金山一丁目
5458,金山二丁目
5491,金山三丁目
5452,金山四丁目
554,金山五丁目
466,金山町一丁目
578,上前津一丁目
579,上前津二丁目
738,栄一丁目
817,栄二丁目
819,栄三丁目
8513,栄四丁目
828,栄五丁目
796,三の丸一丁目
874,三の丸二丁目
876,三の丸三丁目
879,三の丸四丁目
829,新栄一丁目
837,新栄二丁目
839,新栄三丁目
85176,新栄町一丁目
8519,新栄町二丁目
852,新栄町三丁目
5748,橘一丁目
5742,橘二丁目
8227,千代田一丁目
8221,千代田二丁目
585,千代田三丁目
581,千代田四丁目
823,千代田五丁目
765,錦一丁目
766,錦二丁目
846,錦三丁目
877,二の丸
853,東桜二丁目
576,富士見町
493,古渡町
548,平和一丁目
5499,平和二丁目
799,本丸
4929,正木一丁目
4923,正木二丁目
469,正木三丁目
4656,正木四丁目
7322,松原一丁目
498,松原二丁目
495,松原三丁目
768,丸の内一丁目
793,丸の内二丁目
848,丸の内三丁目
577,門前町
