townid,town
3791,字臼谷
6133,字大椴
3849,字沖内
61653,字鬼鹿千松
6139,字鬼鹿田代
6136,字鬼鹿富岡
61655,字鬼鹿豊浜
6134,字鬼鹿秀浦
6138,字鬼鹿広富
6137,字鬼鹿港町
6161,字鬼鹿元浜
37927,字小平町
631,字川上
38448,字菊岡
3845,字岐富
3879,字住吉
3769,字桑園
389,字滝下
388,字達布
3793,字富里
38446,字豊岡
3768,字豊平
3878,字寧楽
3795,字花岡
3875,字平和
37926,字本郷
