townid,town
563,旭町
53992,駅前通り一丁目
5396,駅前通り二丁目
53937,駅前通り三丁目
566,大字上松
52,大字小川
38,大字荻原
53689,栄町一丁目
53686,栄町二丁目
53691,栄町三丁目
5395,正島町一丁目
5392,正島町二丁目
53996,本町通り一丁目
61748,本町通り二丁目
61744,本町通り三丁目
53939,本町通り四丁目
6171,緑町一丁目
53932,緑町二丁目
53696,緑町三丁目
