townid,town
8452,新町
845921,石川町
857,五日町
873,大字泉田
8762,大字昭和
8422,大字角沢
844,大字飛田
859,大字鳥越
8428,大字仁間
881,大字萩野
8424,大字福田
7638,大字升形
8429,大字松本
7633,大字本合海
84569,大手町
84562,大町
84641,沖の町
84554,小田島
84565,小田島町
854,金沢
84612,上金沢町
84596,北町
84538,栄町
84533,下金沢町
84535,下田町
84553,城南町
84555,城西町
84615,末広町
84644,住吉町
84642,多門町
84539,鉄砲町
848,十日町
84647,常葉町
84677,中道町
845929,沼田
84593,沼田町
84671,万場町
8462,東谷地田町
84591,桧町
84567,堀端町
84566,本町
84561,宮内町
84617,若葉町
84552,千門町
