townid,town
479766,愛戸町
71329,泉町
72111,板橋町
712331,稲荷新田町
478986,入地町
71331,薄倉町
71336,大塚町
47868,大留町
71316,貝原塚町
47974,門倉新田町
479813,上大徳新町
4797382,上町
71232,川崎町
479726,川余郷
47895,川原代町
47866,北方町
713125,久保台一丁目
7131288,久保台二丁目
71315,久保台三丁目
7131286,久保台四丁目
479994,高作町
479818,光順田
71334,向陽台一丁目
713351,向陽台二丁目
713352,向陽台三丁目
713329,向陽台四丁目
713327,向陽台五丁目
712338,小柴五丁目
479841,古城
712232,小通幸谷町
479729,米町
712311,佐貫一丁目
712313,佐貫二丁目
712315,佐貫三丁目
712341,佐貫四丁目
71229,佐貫町
47954,佐沼町
479817,下町
713212,城ノ内一丁目
47987,城ノ内二丁目
4798881,城ノ内三丁目
479887,城ノ内四丁目
479886,城ノ内五丁目
71237,庄兵衛新田町
47989,白羽一丁目
479974,白羽二丁目
479976,白羽三丁目
479978,白羽四丁目
479737,新町
479732,直鮒
47947,須藤堀町
479815,砂町
47958,大徳町
47949,高砂
47893,高須町
479844,出し山町
479762,田町
47975,寺後
478648,豊田町
479711,長沖新田町
47869,長沖町
713227,中里一丁目
713224,中里二丁目
4798889,中里三丁目
713115,中根台一丁目
713116,中根台二丁目
713119,中根台三丁目
713124,中根台四丁目
713121,中根台五丁目
47994,長峰町
712359,長山一丁目
712383,長山二丁目
712367,長山三丁目
712392,長山四丁目
712394,長山五丁目
712395,長山六丁目
712396,長山七丁目
712393,長山八丁目
4797163,中谷原
479792,奈戸岡
47978,馴馬町
47899,馴柴町
479992,塗戸町
479765,根町
47856,羽黒町
479799,羽原町
47998,半田町
712238,稗柄町
4797165,姫宮
479727,姫宮町
479775,平台一丁目
479774,平台二丁目
479777,平台四丁目
479778,平台五丁目
713219,藤ケ丘一丁目
713251,藤ケ丘二丁目
713246,藤ケ丘三丁目
713245,藤ケ丘四丁目
713242,藤ケ丘五丁目
713215,藤ケ丘六丁目
713216,藤ケ丘七丁目
71313,別所町
713228,松ケ丘一丁目
713223,松ケ丘二丁目
71323,松ケ丘三丁目
713253,松ケ丘四丁目
712337,松葉一丁目
7123621,松葉二丁目
712353,松葉三丁目
712356,松葉四丁目
712364,松葉五丁目
7123628,松葉六丁目
479842,緑町
478642,南が丘一丁目
4786435,南が丘二丁目
4786433,南が丘三丁目
478651,南が丘四丁目
478652,南が丘五丁目
478627,南が丘六丁目
478984,南中島町
47991,宮渕町
47986,八代町
4798469,野原
4798462,野原町
4797388,横町
479722,六斗蒔
712343,若柴町
7123369,小柴一丁目
7123363,小柴二丁目
712335,小柴四丁目
712332,平台三丁目
713111,小柴三丁目
