townid,town
76291,青葉台西一丁目
7652,青葉台西二丁目
7625,青葉台西三丁目
7622,青葉台西四丁目
7624,青葉台西五丁目
7627,青葉台西六丁目
76295,青葉台東一丁目
7653,青葉台東二丁目
76312,青葉台南一丁目
76317,青葉台南二丁目
76319,青葉台南三丁目
8381,赤岩町
9475,赤崎町
8399,赤島町
8397,今光一丁目
86311,今光二丁目
86319,今光三丁目
94647,栄盛川町
94652,老松一丁目
94658,老松二丁目
844,大字蜑住
79,大字有毛
973,大字安瀬
87,大字安屋
8414,大字大鳥居
867,大字小竹
7656,大字乙丸
866,大字小石
8174,大字小敷
9429,大字修多羅
73887,大字高須
846,大字竹並
854,大字頓田
8539,大字畠田
8435,大字払川
862,大字藤木
861,大字二島
91879,大池町
9462,大井戸町
9443,大谷町
85253,片山一丁目
85235,片山二丁目
85239,片山三丁目
9457,上原町
82792,鴨生田一丁目
82796,鴨生田二丁目
851,鴨生田三丁目
8521,鴨生田四丁目
9545,北浜一丁目
9547,北浜二丁目
949,北湊町
9486,響南町
9184,くきのうみ中央
9432,久岐の浜
9474,小石本村町
9446,小糸町
971,向洋町
8175,小敷ひびきの二丁目
8172,小敷ひびきの三丁目
9466,桜町
94722,迫田町
8197,塩屋二丁目
8194,塩屋三丁目
9473,下原町
9428,新大谷町
9434,修多羅一丁目
9431,修多羅二丁目
9426,修多羅三丁目
73975,高須北一丁目
73971,高須北二丁目
7386,高須北三丁目
73882,高須西一丁目
7381,高須西二丁目
7395,高須東一丁目
7396,高須東二丁目
7393,高須東三丁目
7394,高須東四丁目
7368,高須南一丁目
73839,高須南二丁目
7391,高須南三丁目
73832,高須南四丁目
7382,高須南五丁目
9449,棚田町
8385,童子丸一丁目
83844,童子丸二丁目
83847,童子丸町
9463,中川町
9445,中畑町
9467,波打町
9484,西小石町
94644,西園町
8376,西天神町
9454,西畑町
9435,白山一丁目
94616,白山二丁目
94614,白山三丁目
8537,畠田一丁目
8529,畠田二丁目
85259,畠田三丁目
9427,畑谷町
7654,花野路一丁目
7646,花野路二丁目
7642,花野路三丁目
9542,浜町一丁目
9541,浜町二丁目
9544,浜町三丁目
9482,原町
9485,東小石町
9455,東畑町
8375,東二島一丁目
8374,東二島二丁目
8296,東二島三丁目
8292,東二島四丁目
8295,東二島五丁目
8185,ひびきの
8184,ひびきの北
8182,ひびきの南一丁目
8158,ひびきの南二丁目
98,響町一丁目
975,響町二丁目
89,響町三丁目
9483,深町一丁目
9458,深町二丁目
9175,藤ノ木一丁目
8395,藤ノ木二丁目
8394,藤ノ木三丁目
8286,二島一丁目
8294,二島二丁目
8289,二島三丁目
85233,二島四丁目
8288,二島五丁目
8284,二島六丁目
9189,古前一丁目
9423,古前二丁目
9518,本町一丁目
9517,本町二丁目
9439,本町三丁目
8348,南二島一丁目
826,南二島二丁目
8345,南二島三丁目
835,南二島四丁目
836,南二島五丁目
94729,宮前町
9413,宮丸一丁目
9178,宮丸二丁目
88,柳崎町
9437,山手町
9453,山ノ堂町
9411,百合野町
8388,用勺町
91875,和田町
8423,塩屋一丁目
8422,塩屋四丁目
8412,小敷ひびきの一丁目
