townid,town
182249,字新村中
18512,字グミ沢原
152,大字金田
161,大字壺楊
137,大字山潟
18254,字清水
1571,大字長田
1492,大字三ツ和
145,大字翁沢
158828,字下長瀬
182219,字前林
182251,字中道東
18227,字上ノ山
1822547,字沼ノ倉
158551,字上園
158587,字廟所西
158824,字狐崎
15884,字二丁田
15885,字上長瀬
155,大字中小松
164,大字川桁
1582,大字西舘
158516,字下園
15854,字村南
15887,字新堀向
1822544,字中道西
182284,字古林
18255,字清水前
43,大字若宮
19,大字蚕養
18259,字大谷地
1823,大字三郷
18157,字西赤道
18166,字丸山入
18244,字果報坂
18164,字大茂田
18257,字清水東
18525,字上辺沢
18527,字堰間上
18518,字的場
185546,字村道上
185557,字高見
1858,字栗木ママ
1734,字磐梯山
18245,字琵琶沢原
185513,字谷地堀西
185518,字長坂
185224,字下辺沢
15852,字中川原
158589,字東川原
15859,字川端
158557,字古的場
15883,字上川原
15886,字牧ノ内
18222,字川原
182252,字上村東
156,大字関都
159,大字八幡
158558,字向川原
15888,字下川原
182255,字台
182259,字下日泥
182257,字村中
182282,字宮ノ西
182288,字熊野山
18217,字小田屋敷
182156,字羽黒堂
182142,字見禰
182151,字新見祢
18211,字新村前
18212,字新村東
158199,字上久々田
158196,字下久々田
157966,字坂下
157866,字土町西裡
1576786,字姥懐
157449,字上村前
157471,字上村西
157457,字村下
1498,字清水尻
18153,字隕下
181612,字水滴
181616,字二ツ岩
182411,字丸山
18138,字右近山
17334,字手代山
17324,字天鏡台
158725,字板橋北
158578,字上屋敷
158572,字今泉
158192,字広前
1549,大字堅田
158514,字東谷地
158517,字村北
15843,字馬垣
15845,字梨木東
15846,字八反田
15849,字天場
158443,字梨木西
158481,字津金沢
158724,字太田西
158488,字出雲壇
15873,字太田
158728,字窪田
15875,字御三壇
158727,字沼田
158719,字村東下
15811,大字千代田
1576651,字上ザル田
15763,字芦原
1576654,字ガギ田
157653,字六角
157669,字オヒデ川
158447,字横マクリ
157668,字ザル田
157693,字寺東
157664,字カキ田
158471,字町東
158477,字小黒川
157692,字裏町
157656,字町尻
157694,字本町
157684,古城跡
157689,字古城町
158712,字窪南
15874,字明円
158717,字塚田
158718,字窪ノ内
157933,字東町裏
157939,字雷
157935,字新町
157929,字堤
1579249,字半坂
157928,字新地
157962,字寺後
157953,字弁才天西
157967,字愛宕後
157958,字馬場
157956,字小館
15758,字江中
15764,字城南
1576784,字鶴田
1579243,字南半坂
157919,字北半坂
157927,字中町
157954,字新馬場
157915,字茶園
157942,字土町南
157941,字並杉西
157833,字鶴峰西
157836,字樋場道下
157839,字樋場
157863,字大道西
157838,字堤北
157835,字堤下
157891,字中道
157828,字諏訪西
15759,字諏訪前
157864,字町西
157827,字諏訪山
15785,字諏訪東
15754,字村東
15746,字大町
15757,字禰次
157812,字清水端
157494,字村西
157486,字新上村東
157497,字鹿野境
157488,字信濃町
15773,字林崎
157817,字ハノ木沢
15772,字桐木沢
15776,字高塚山
157452,字新上村前
157441,字堤東
1548,大字磐里
149636,字五十軒道南
149637,字堤西
157473,字町島田
157487,字上村北
157478,字大道南
14993,字五輪原
182218,字原
158793,字行人壇
158795,字新堀西
158796,字欠上り
18213,字白五輪
158797,字程塚
15876,字五百苅
15878,字菖蒲田
182244,字西ノ山
182242,字前岡田
18219,字芹沢
15877,字新六百苅
15799,字越坂
18133,字雛草
15798,字西峰
157949,字ヱケ沢
1578952,字猫石山
157947,字土町
18134,字見禰山
18122,字大沢
1578956,字堤上
182147,字新村北
182413,字集石
18163,字丸山前
15778,字平次郎沢山
18121,字葉山
15777,字若林
14998,字西葉山
1811,字龍ケ馬場
14994,酸奨沢
17331,字立石平
17323,字新林
1731,字綿場
148,大字磐根
182896,字トトメキ
185236,字沼ノ上
185341,字三ツ屋下
185342,字新狩野
18529,字佐渡島
18298,字前川原
182974,字沼尻
182978,字荒川
18294,字家ノ前
18285,字一本木
18286,字渋谷
182891,字北ノ林
185235,字沼向
18288,字辺沢
185223,字土手間
185523,字大道東
18526,字三ツ屋
185521,字谷地堀東
185529,字名家道下
185552,字名家道上
18411,字沼ノ平
18191,字離松
18422,字櫛ケ峯
18417,字松峯
18426,字グミ沢山
185544,字春木場
18545,字志田
18547,字立目山
18573,字屋敷
1849,字屋敷山
1848,字イトヒン南
1845,字トコロ沢山
1847,字イトヒン山
18577,字屋敷原
18192,字入竹小屋
1846,字野老沢
1872,字土湯沢山
176,字後磐梯山
18579,字下川上
1873,字上川上
1875,字山神原
