townid,town
51253,字造山
5126,字畑中
518,大字岩木
5271,大字新吉田
5133,大字田井
2797,大字溝延
5168,大字吉田
515,西里
5244,谷地
51389,谷地荒町東一丁目
5139,谷地荒町東二丁目
513874,谷地中央一丁目
513876,谷地中央二丁目
51384,谷地中央三丁目
513766,谷地中央四丁目
513764,谷地中央五丁目
51616,谷地所岡一丁目
51627,谷地所岡二丁目
51619,谷地所岡三丁目
516291,谷地ひな市一丁目
516298,谷地ひな市二丁目
5163,谷地ひな市三丁目
516293,谷地ひな市四丁目
