townid,town
6745,蒼久保
832,秋和
593,生田
6742,岩下
8332,上田
5957,上田原
9113,上野
5856,浦野
6781,漆戸
59918,大手一丁目
59942,大手二丁目
6743,大屋
5865,岡
546,鹿教湯温泉
5946,神畑
5979,上塩尻
5651,上武石
6474,上丸子
588,上室賀
5679,古安曽
5893,小泉
5829,越戸
5919,五加
6744,国分
59691,国分一丁目
6771,古里
5669,腰越
5945,小島
5959,御所
5965,小牧
59929,材木町一丁目
59935,材木町二丁目
92,真田町長
917,真田町傍陽
913,真田町本原
6724,塩川
5978,下塩尻
5653,下武石
5952,下之郷
5976,下之条
64789,下丸子
5894,下室賀
5914,十人
5836,新町
943,菅平高原
9111,住吉
5956,諏訪形
5664,武石沖
537,武石小沢根
52,武石上本入
553,武石下本入
5656,武石鳥屋
538,武石余里
59916,中央一丁目
59927,中央二丁目
59951,中央三丁目
59946,中央四丁目
59955,中央五丁目
59952,中央六丁目
59958,中央北一丁目
59949,中央北二丁目
5998,中央北三丁目
59944,中央西一丁目
59948,中央西二丁目
5996,中央東
5972,築地
5832,手塚
599156,天神一丁目
59917,天神二丁目
5983,天神三丁目
599151,天神四丁目
59687,常入
59699,常入一丁目
59921,常田一丁目
59922,常田二丁目
59931,常田三丁目
8331,常磐城
59866,常磐城一丁目
59865,常磐城二丁目
59864,常磐城三丁目
59891,常磐城四丁目
59893,常磐城五丁目
59895,常磐城六丁目
6789,殿城
671,長瀬
5917,中野
5982,中之条
64781,中丸子
5862,仁古田
554,西内
59941,二の丸
558,野倉
6773,林之郷
5657,東内
556,平井
5948,福田
592,富士山
6487,藤原田
59686,踏入一丁目
59694,踏入二丁目
5825,別所温泉
5944,保野
5942,本郷
5863,舞田
5677,前山
569,御嶽堂
59972,緑が丘一丁目
59975,緑が丘二丁目
59896,緑が丘三丁目
67286,本海野
5838,八木沢
5834,山田
5947,吉田
6758,芳田
