townid,town
433,大字伊倉
521,大字上富田
297,大字下富田
54,大字新田
562,大字日置
528,大字三納代
52624,富田一丁目
52629,富田二丁目
52665,富田三丁目
52669,富田北一丁目
5344,富田北二丁目
5261,富田西一丁目
5237,富田西二丁目
52347,富田西三丁目
52634,富田東一丁目
52663,富田東二丁目
52636,富田東三丁目
5341,富田東四丁目
52387,富田南一丁目
52388,富田南二丁目
52386,富田南三丁目
52349,富田南四丁目
