townid,town
196,赤浜
43722,吾妻町
4637,荒俣
197,有金
4339,稲泉
5142,稲泉新
43714,今町
4224,魚躬
1897,江尻
429339,夷子町
542,追分
523,大浦
5139,大榎
527,大掛
5213,大崎野
543,大島
51439,大島新
2897,大林
42694,大町
4316,沖田新
2782,改養寺
5444,笠木
4261,加島町
2787,金屋
1985,上梅沢
4328,上小泉
4322,上島
426916,河浦町
4262,河端町
517,北野新
429335,北町
2774,小林
423,菰原
2577,小森
548,三ケ
426554,山王町
43476,四間町
274,柴
4346,清水町
1899,下梅沢
4344,下小泉町
4317,下島
288,下野
1982,常光寺
42668,神家町
4226,新富町
43712,神明町
42659,瀬羽町
294,大日
1893,大門
462,高塚
4227,高月町
199,高柳
4385,辰野
4341,田中新町
42663,田中町
276,田林
2869,千鳥
4389,坪川
4379,坪川新
2717,寺町
5132,道寺
291,東福寺
282,東福寺野
284,東福寺開
43728,常盤町
2779,栃山
4376,中川原
5116,中新
51432,中塚
2867,中野
5147,中野島
545,中村
5112,七口
5136,野尻
4366,野町
426912,橋場町
42683,浜町
4639,浜四ツ屋
2789,東金屋
279,開
515,二塚
4396,二ツ破
42932,武平太町
4362,法花寺
195,堀江
297,堀内
272,本江
4398,曲渕
269,蓑輪
4336,宮窪
4333,宮窪新
2896,室山
193,森尻新
5211,森野新
275,安田
435,柳原
426558,横町
512,横道
5449,吉浦
541,四ツ屋
2778,四屋新
4365,米島
4229,領家町
43472,寺家町
5241,杉本
5244,嘉大窪
518,北野
42686,三穂町
42699,中町
426983,瓢町
426955,七間町
426956,馬町
5249,栗山
519,八大窪
516,大窪
426981,荒町
42697,松原町
