townid,town
91659,あけぼの町
916649,いずみ町
91233,駅東町
9143,大字上稲葉
9197,大字上田
9192,大字北小林
9164,大字国谷
9119,大字下稲葉
9159,大字助谷
9189,大字中泉
9145,大字七ツ石
9157,大字羽生田
9152,大字福和田
6798,大字藤井
6788,大字壬生乙
91266,大字壬生甲
9163,大字壬生丁
916293,大字壬生丙
9196,大字安塚
91624,落合一丁目
91627,落合二丁目
91628,落合三丁目
92447,おもちゃのまち一丁目
92471,おもちゃのまち二丁目
92448,おもちゃのまち三丁目
92472,おもちゃのまち四丁目
92473,おもちゃのまち五丁目
67894,表町
91656,寿町
916684,幸町一丁目
91692,幸町二丁目
916686,幸町三丁目
91669,幸町四丁目
91625,至宝一丁目
916299,至宝二丁目
916641,至宝三丁目
91264,大師町
91235,中央町
91238,通町
9125,本丸一丁目
9122,本丸二丁目
916678,緑町一丁目
91691,緑町二丁目
91695,緑町三丁目
91698,緑町四丁目
9184,みぶ羽生田産業団地
67896,元町
916671,若草町
