townid,town
624553,字厚
6278,字天座
62434,字天田
62459,字荒河
622925,字生野
62289,字池田
62492,字池部
625522,字石原
62469,字猪崎
61639,字石場
62728,字一尾
62421,字市寺
61935,字一ノ宮
62757,字行積
6165,字猪野々
62427,字今安
624642,字鋳物師
624582,字岩井
622886,字岩崎
62278,字岩間
62267,字上野
61682,字梅谷
624612,字裏ノ
62483,字漆端
6217,字榎原
62477,字夷
6225,字大内
62719,字大呂
62438,字岡ノ
62555,字興
62449,字奥野部
62534,字長田
624616,字鍛冶
62486,字上天津
62479,字上大内
61669,字上小田
6246193,字上紺屋
6196,字上佐々木
6246244,字上新
62744,字上野条
6246275,字上柳
62548,字川北
62553,字観音寺
62741,字喜多
61661,字北山
624625,字京
62777,字雲原
6246249,字呉服
62725,字瘤木
61627,字小牧
62286,字坂室
624297,字篠尾
62723,字下天津
624768,字下大内
62474,字下小田
62461988,字下紺屋
61938,字下佐々木
62462477,字下新
62773,字下野条
6246277,字下柳
62473,字十二
61698,字常願寺
62291,字正後寺
62428,字正明寺
624551,字新庄
62444,字大門
624765,字立原
62273,字田野
61631,字樽水
61695,字田和
61625,字談
625438,字土
624643,字寺
622887,字多保市
62554,字戸田
624621,字内記
62468,字中
62751,字長尾
6195,字中佐々木
6246194,字中ノ
62461984,字西
6246248,字西長
62475,字野花
6241,字拝師
6237,字萩原
62731,字筈巻
625178,字土師
61638,字畑中
62451,字半田
624371,旭が丘
62462479,字東長
6246199,字菱屋
62711,字日尾
62435,字堀
622927,字堀越
6254217,字前田
62484,字牧
62299,字三俣
622881,字宮
61686,字宮垣
62422,字室
62495,字安井
624644,字和久市
62446,字和久寺
624562,厚中町
6245397,厚東町
6245684,荒河新町
6245688,荒河東町
625516,石原一丁目
6255151,石原二丁目
625527,石原三丁目
6255159,石原四丁目
625514,石原五丁目
624585,岩井新町
624567,岩井東町
6243789,駅南町一丁目
6243781,駅南町二丁目
6242999,駅南町三丁目
624611,駅前町
62572,大字印内
62558,大字私市
62581,大字報恩寺
62576,大字山野口
6251984,大池坂町
62793,大江町天田内
62735,大江町在田
62868,大江町市原谷
62848,大江町上野
62759,大江町小原田
62845,大江町金屋
62881,大江町北有路
65134,大江町北原
62761,大江町公庄
6521,大江町毛原
62766,大江町河守
62844,大江町関
62841,大江町千原
62885,大江町三河
62886,大江町高津江
62765,大江町蓼原
62739,大江町常津
62878,大江町内宮
62734,大江町夏間
62859,大江町二箇
62794,大江町橋谷
62842,大江町波美
62729,大江町日藤
62818,大江町尾藤
62871,大江町二俣
65139,大江町佛性寺
62852,大江町南有路
62812,大江町南山
62515,長田野町一丁目
625191,長田野町二丁目
62524,長田野町三丁目
6245874,かしの木台一丁目
6245878,かしの木台二丁目
6245888,かしの木台三丁目
6245886,かしの木台四丁目
6245881,かしの木台五丁目
61692,鴨野町
625271,桔梗が丘一丁目
6251963,桔梗が丘二丁目
6251966,桔梗が丘三丁目
6251958,桔梗が丘四丁目
6251962,桔梗が丘五丁目
6251957,桔梗が丘六丁目
625511,北平野町
62525,駒場新町一丁目
6252641,駒場新町二丁目
6252644,駒場新町三丁目
624535,篠尾新町一丁目
6245391,篠尾新町二丁目
624538,篠尾新町三丁目
624537,篠尾新町四丁目
6246411,昭和新町
6246413,昭和町
6246143,末広町一丁目
6246145,末広町二丁目
6246144,末広町三丁目
62453663,末広町四丁目
62453661,末広町五丁目
6245365,末広町六丁目
62513,砂子町
624564,問屋町
625433,中坂町
6251986,長山町
625277,西平野町
62268,萩原新町
6251721,土師新町一丁目
6251727,土師新町二丁目
625174,土師新町三丁目
625175,土師新町四丁目
624398,土師宮町一丁目
624399,土師宮町二丁目
6242993,東羽合町
625278,東平野町
624374,広峯町
6254211,前田新町
624375,緑ヶ丘町
624376,南岡町
625275,南平野町
62269,三和町芦渕
62312,三和町菟原下
62328,三和町菟原中
62343,三和町梅原
6239,三和町大原
62337,三和町大身
62382,三和町上川合
6236,三和町加用
62237,三和町草山
38898,三和町西松
62349,三和町下川合
62341,三和町千束
62386,三和町台頭
62322,三和町高杉
38895,三和町田ノ谷
62317,三和町辻
62265,三和町寺尾
38989,三和町友渕
62236,三和町中出
62263,三和町みわ
62381,三和町岼
61673,夜久野町井田
6185,夜久野町板生
61676,夜久野町今西中
61582,夜久野町小倉
61594,夜久野町大油子
6156,夜久野町末
61583,夜久野町高内
6164,夜久野町千原
6183,夜久野町直見
61671,夜久野町額田
6192,夜久野町畑
61587,夜久野町平野
61592,夜久野町日置
624293,夕陽が丘
624566,和久市町
