townid,town
5779896,大字市尾
8113267,大字越智
578777,大字上子島
8113333,大字上土佐
8113362,大字観覚寺
8113322,大字吉備
8113261,大字車木
811335,大字佐田
8113316,大字薩摩
5779992,大字清水谷
5779999,大字下子島
8113332,大字下土佐
8113311,大字田井庄
578784,大字高取
578771,大字壺阪
811329,大字寺崎
5779861,大字丹生谷
811323,大字兵庫
577997,大字藤井
577998,大字羽内
577995,大字松山
8113325,大字森
5779867,大字谷田
811334,大字与楽
