townid,town
18613,赤野
18187,阿口
18468,荒田
4216,粟谷
18282,一色
18894,禾津
18426,岩井畝
18419,岩井谷
18236,上山
18456,後谷
18465,後谷畝
1854,江川
186491,大庭
18588,岡
18377,落合垂水
18617,開田
185397,影
18927,樫西
18923,樫東
1826,鹿田
18585,勝山
4212,鉄山
18416,上
18182,上呰部
18614,上市瀬
1866,上河内
1578,上中津井
18162,上水田
18821,神庭
18289,木山
1894,釘貫小川
18559,草加部
1859,久世
18812,組
1825,栗原
4228,黒杭
1879,黒田
18564,神
1849,神代
186498,五反
18651,古見
18169,五名
18476,古呂々尾中
18277,佐引
18573,三田
18823,柴原
1815,下呰部
18536,下市瀬
18449,下岩
1829,下方
1862,下河内
1812,下中津井
18385,下見
42233,下湯原
18843,菅谷
18551,杉山
18477,清谷
18275,関
18569,惣
18673,台金屋
18488,高田山上
185399,高屋
1876,田口
18816,竹原
18672,多田
4221,種
4234,田羽根
18615,田原
1834,田原山上
1835,旦土
1851,月田
18429,月田本
1886,都喜足
186448,富尾
42231,豊栄
186442,中
18637,中河内
18647,中島
18659,中原
18858,仲間
18671,鍋屋
1852,西河内
18612,西原
18481,野
18642,野川
18376,野原
1872,延風
18895,久見
42264,小童谷
18562,日名
18287,日野上
18646,平松
4241,蒜山上徳山
4255,蒜山上長田
4245,蒜山上福田
4238,蒜山下和
4244,蒜山下徳山
42617,蒜山下長田
42542,蒜山下福田
4253,蒜山下見
42463,蒜山富掛田
42541,蒜山富山根
42462,蒜山中福田
4219,蒜山西茅部
42371,蒜山初和
42278,蒜山東茅部
42619,蒜山別所
4217,蒜山本茅部
42372,蒜山真加子
42464,蒜山湯船
4262,蒜山吉田
18641,福田
18571,福谷
42271,藤森
1819,別所
18387,法界寺
18841,星山
18811,本郷
1888,本庄
18381,舞高
18825,真賀
1871,曲り
18822,正吉
1887,見明戸
18852,見尾
1875,美甘
1891,三阪
18657,三崎
42261,三世七原
18243,宮地
18379,向津矢
1868,目木
1897,社
1883,山久世
18244,山田
42236,湯原温泉
18584,横部
18328,吉
1971,余野上
1893,余野下
18446,若代
18458,若代畝
