townid,town
19969,池島町
5145,大山
51238,加治木町朝日町
51264,加治木町仮屋町
5124,加治木町木田
5122,加治木町錦江町
516,加治木町小山田
51251,加治木町新生町
51266,加治木町新富町
51263,加治木町諏訪町
51255,加治木町反土
5173,加治木町西別府
5134,加治木町日木山
518,加治木町辺川
51234,加治木町港町
51237,加治木町本町
5177,上名
461,蒲生町漆
435,蒲生町上久徳
434,蒲生町北
4329,蒲生町下久徳
426,蒲生町白男
437,蒲生町西浦
4317,蒲生町久末
438,蒲生町米丸
466,北山
462,木津志
5117,三拾町
4366,下名
4364,住吉
4367,寺師
43398,豊留
19965,永池町
4361,永瀬
43394,中津野
5118,鍋倉
43322,西姶良一丁目
43325,西姶良二丁目
4331,西姶良三丁目
43324,西姶良四丁目
2777,西宮島町
1999,西餅田
27789,東餅田
198,平松
5141,深水
4335,船津
4338,増田
2775,松原町一丁目
27782,松原町二丁目
27786,松原町三丁目
27787,宮島町
196,脇元
