townid,town
8811,小梨町
84923,塩町一丁目
849217,塩町二丁目
849212,塩町三丁目
8468,塩町四丁目
848,下野町
876,新庄町
857,高崎町
8491,竹原町
85839,忠海町
8568,忠海床浦一丁目
85924,忠海床浦二丁目
8591,忠海床浦三丁目
8567,忠海床浦四丁目
85825,忠海長浜一丁目
85821,忠海長浜二丁目
85832,忠海長浜三丁目
85922,忠海中町一丁目
85925,忠海中町二丁目
85927,忠海中町三丁目
85929,忠海中町四丁目
85931,忠海東町一丁目
859342,忠海東町二丁目
859349,忠海東町三丁目
85936,忠海東町四丁目
85933,忠海東町五丁目
84937,田ノ浦一丁目
84961,田ノ浦二丁目
84968,田ノ浦三丁目
796,田万里町
84926,中央一丁目
84929,中央二丁目
84928,中央三丁目
84924,中央四丁目
84927,中央五丁目
793,仁賀町
874,西野町
872,東野町
8584,福田町
84953,本町一丁目
84964,本町二丁目
84956,本町三丁目
84955,本町四丁目
84934,港町一丁目
84932,港町二丁目
84699,港町三丁目
84698,港町四丁目
854,港町五丁目
845,吉名町
