townid,town
513,芥田
541,飯田
19,泉河内
554,稲築才田
563,猪国
572,岩崎
528,牛隈
267,馬見
548,漆生
297,大隈
522,大隈町
268,小野谷
5111,嘉穂才田
295,上
517,上臼井
521,上西郷
53,上山田
584,鴨生
575,口春
37,熊ヶ畑
5118,九郎原
34,桑野
543,光代
524,貞月
28,椎木
542,下臼井
561,下山田
24,千手
27,大力
523,中益
516,西郷
1862,東畑
558,平
439,平山
25,屏
296,宮吉
574,山野
