townid,town
92158,赤沢
92414,あけぼの
94393,芦谷
9527,荒川
95431,荒川口
67977,荒川縁新田
9276,荒沢
91389381,安良町
678928,荒屋
924616,新屋
913614,有明
91329,飯岡
913868,飯野一丁目
9138922,飯野二丁目
913867,飯野三丁目
913891,飯野桜ケ丘
913882,飯野西
9561,雷
95488,伊呉野
92428,石住
913985,石原
913899,泉町
94322,板貝
92487,板屋越
95187,板屋沢
94325,今川
91352,今宿
92173,鋳物師
91616,岩ケ崎
92516,岩崩
95454,岩崎
913253,岩野沢
913732,岩船
913543,船
913458,岩船上大町
91345727,岩船上浜町
913449,岩船岸見寺町
9134555,岩船上町
913472,岩船北浜町
9134732,岩船地蔵町
91348,岩船下大町
9134574,岩船下浜町
9134551,岩船新田町
913451,岩船縦新町
913454,岩船中新町
9134738,岩船三日市
913446,岩船港町
91345723,岩船横新町
924449,上野
91313,牛屋
954114,鵜泊
924441,鵜渡路
678983,海老江
913886,大欠
922,大栗田
95241,大毎
9513,大沢
9275,大須戸
92175,大関
9552,大代
95452,大谷沢
67972,大津
913553,大塚
91643,大月
92416,大場沢
9138939,大町
916369,小川
9138928,小国町
954644,遅郷
92176,小谷
9554,小俣
913977,加賀町
951887,垣之内
9167,柏尾
913894,鍛冶町
913554,潟端
9139877,片町
954153,勝木
913879,学校町
67974,金屋
9219,釜杭
92174,上相川
954214,上大蔵
95194,上大鳥
679548,上鍜冶屋
913988,上片町
91383,上助渕
92452,上中島
913453,上の山
9218,上山田
9211,河内
6799,川部
94392,寒川
954648,岩石
9138936,上町
951885,北赤谷
9273,北大平
95247,北黒川
91318,北新保
951891,北田中
95244,北中
679435,切田
925159,茎太
92177,日下
9139789,久保多町
92424,熊登
91981,桑川
91623,下渡
92511,小揚
954157,碁石
913617,小出
9514,越沢
913548,小口川
91351,九日市
927266,小須戸
913974,小町
9257,薦川
9138931,細工町
9138857,幸町
9138852,肴町
67946,坂町
91987,笹川
9243,笹平
91363,指合
91365,里本庄
91632,山辺里
913856,山居町一丁目
913852,山居町二丁目
913971,三之町
927264,塩野町
9138967,塩町
912,塩谷
91382,志田平
913996,下相川
954139,下大蔵
951894,下大鳥
679571,下鍜冶屋
92419,下新保
91358,下助渕
9166,下中島
92413,下山田
9139781,庄内町
678923,新光寺
913981,新町
92149,菅沼
95456,杉平
9139871,杉原
92489,関口
913799,瀬波
913791,瀬波温泉一丁目
913761,瀬波温泉二丁目
91372,瀬波温泉三丁目
913878,瀬波上町
916136,瀬波新田町
913877,瀬波中町
9162114,瀬波浜町
9162119,瀬波横町
92417,十川
91389387,大工町
928,高根
913551,高御堂
91624,滝の前
954133,立島
913858,田端町
925157,千縄
913982,仲間町
67986,葛籠山
91396,坪根
91638,寺尾
9138961,寺町
92411,天神岡
95453,塔下
9542122,遠矢崎
91364,殿岡
67975,鳥屋
913869,長井町
913897,中川原団地
67971,中倉
9542126,長坂
924611,中新保
9551,中継
95192,中津原
679447,中野
95482,中浜
679442,長政
91315,長松
679543,梨木
91381,七湊
67947,名割
913463,新飯田
91635,西興屋
913972,二之町
954553,温出
954119,寝屋
91646,野潟
679736,羽ヶ榎
9139479,羽黒口
9139471,羽黒町
91625,羽下ケ渕
913769,浜新田
91957,浜新保
9192,早川
67955,春木山
913991,東興屋
92481,檜原
67988,平林
91311,福田
679577,藤沢
9278,蒲萄
9544,府屋
916366,古渡路
95433,朴平
913984,堀片
92429,堀野
954552,堀ノ内
91951,馬下
91327,牧目
9165,間島
95412,間瀬
927229,松岡
91342,松喜和
91323,松沢
916133,松波町
913884,松原町一丁目
9138762,松原町二丁目
913881,松原町三丁目
9138766,松原町四丁目
913845,松山
926,三面
913734,三日市
913873,緑町一丁目
913848,緑町二丁目
913847,緑町三丁目
913849,緑町四丁目
913857,緑町五丁目
92143,南大平
67868,南新保
91316,南田中
913865,南町一丁目
913864,南町二丁目
91639,宮ノ下
913888,村上
913949,本町
9133,桃川
92159,門前
91321,宿田
679731,山口
9529,山熊田
913259,山田
91391,山屋
913461,八日市
9168,吉浦
91633,四日市
913889,若葉町
9436,脇川
927222,早稲田
67982,佐々木
67968,小岩内
67964,花立
679568,荒島
679566,貝附
924619,布部
92448,猿沢
92443,岩沢
92446,川端
92454,中原
92482,黒田
92467,猿田
92459,朝日中野
