townid,town
396,安城
6332,安納
3988676,池田
6335,伊関
398861,鴨女町
6337,国上
399,現和
3988675,栄町
39897,桜が丘
3981,住吉
398864,天神町
39896,西之表
39889,西町
398868,東町
3959,古田
62,馬毛島
