townid,town
515,大字三番
6817,巣本町
5611,大字打越
538,大字野口
5613,大字横地
565,島頭二丁目
6712,四宮一丁目
6254,岸和田四丁目
584,垣内町
8329,朝日町
587,大倉町
654,岸和田一丁目
6757,城垣町
558,寿町
598,宮野町
574,泉町
469,栄町
569,島頭一丁目
6752,宮前町
657,北岸和田三丁目
466,殿島町
6814,北岸和田一丁目
644,四宮四丁目
6427,四宮六丁目
586,常盤町
578,浜町
648,四宮三丁目
4998,向島町
575,中町
645,四宮五丁目
495,小路町
649,北岸和田二丁目
4991,堂山町
568,南野口町
576,幸福町
643,岸和田二丁目
549,速見町
621,東江端町
6717,下島町
483,大字門真
577,月出町
492,元町
566,島頭三丁目
555,打越町
589,常称寺町
516,大字桑才
552,五月田町
5317,三ツ島四丁目
6422,下馬伏町
672,四宮二丁目
468,本町
5881,御堂町
548,柳町
5618,沖町
582,古川町
567,大池町
6157,脇田町
676,北巣本町
559,大橋町
571,松葉町
528,北島町
594,野里町
599,上島町
627,岸和田三丁目
579,石原町
547,新橋町
563,島頭四丁目
573,末広町
542,深田町
535,千石西町
532,三ツ島六丁目
284,三ツ島三丁目
551,一番町
564,舟田町
6153,江端町
287,三ツ島二丁目
522,三ツ島一丁目
536,千石東町
519,東田町
543,柳田町
541,松生町
514,桑才新町
529,大字北島
595,上野口町
2783,大字稗島
5311,三ツ島五丁目
534,北島東町
