townid,town
52,嬉野町大字岩屋川内
573,嬉野町大字下宿
58,嬉野町大字下野
46,嬉野町大字不動山
53,嬉野町大字吉田
823,塩田町大字大草野
918,塩田町大字久間
59,塩田町大字五町田
64,塩田町大字谷所
911,塩田町大字馬場下
688,塩田町大字真崎
