townid,town
173892,青葉町
1817,字以久科北
1814,字以久科南
1734,字川上
1822,字越川
1819,字朱円
1818,字朱円西
1826,字朱円東
1728,字大栄
17391,字豊倉
157,字豊里
1735,字中斜里
1861,字日の出
17632,朝日町
158,字富士
1869,字真鯉
1737,字美咲
1733,字三井
185,字峰浜
1732,字来運
19795,ウトロ香川
19785,ウトロ高原
19794,ウトロ中島
19789,ウトロ西
4,ウトロ東
514,大字遠音別村
17398,光陽町
17388,新光町
176221,西町
173898,文光町
176312,本町
176318,前浜町
176225,港西町
17623,港町
