townid,town
593122,青木
56978,青木一丁目
59313,青木二丁目
56979,青木三丁目
56869,青葉町一丁目
56947,青葉町二丁目
56865,青葉町三丁目
56944,青葉町四丁目
56863,青葉町五丁目
5937,旭が丘
593976,五十海
59386,五十海一丁目
59385,五十海二丁目
59389,五十海三丁目
593971,五十海四丁目
56926,泉町
593371,稲川
593512,稲川一丁目
67444,潮
56879,内瀬戸
569763,駅前一丁目
569765,駅前二丁目
56972,駅前三丁目
56914,大洲一丁目
56912,大洲二丁目
56921,大洲三丁目
56922,大洲四丁目
56687,大洲五丁目
59368,大手一丁目
59392,大手二丁目
593519,岡出山一丁目
59352,岡出山二丁目
59356,岡出山三丁目
8355,岡部町青羽根
5992,岡部町入野
6748,岡部町内谷
6776,岡部町岡部
6777,岡部町桂島
59933,岡部町子持坂
8359,岡部町玉取
8335,岡部町殿
832,岡部町新舟
911,岡部町野田沢
8333,岡部町羽佐間
8362,岡部町宮島
6757,岡部町三輪
59938,岡部町村良
59265,音羽町一丁目
59267,音羽町二丁目
59291,音羽町三丁目
59293,音羽町四丁目
59292,音羽町五丁目
59294,音羽町六丁目
67416,鬼島
56846,上青島
67423,上当間
5962,上藪田
67448,仮宿
59348,鬼岩寺
5989,北方
56842,久兵衛市右衛門請新田
59653,清里一丁目
59656,清里二丁目
56584,源助
56985,小石川町一丁目
56988,小石川町二丁目
593232,小石川町三丁目
56997,小石川町四丁目
56873,光洋台
67171,郡
59364,郡一丁目
56833,五平
59251,志太
59315,志太一丁目
59317,志太二丁目
59342,志太三丁目
59319,志太四丁目
59324,志太五丁目
56892,下青島
67429,下当間
5956,下之郷
59638,下藪田
59362,城南一丁目
67141,城南二丁目
67142,城南三丁目
59311,新南新屋
56864,末広一丁目
56856,末広二丁目
56855,末広三丁目
56851,末広四丁目
5946,助宗
592377,駿河台一丁目
592371,駿河台二丁目
59228,駿河台三丁目
592257,駿河台四丁目
59221,駿河台五丁目
56839,青南町一丁目
56836,青南町二丁目
5682,青南町三丁目
56837,青南町四丁目
56861,青南町五丁目
59256,瀬古
59263,瀬古一丁目
59239,瀬古二丁目
59261,瀬古三丁目
56893,瀬戸新屋
834,瀬戸ノ谷
56591,善左衛門
56595,善左衛門一丁目
56674,善左衛門二丁目
56673,善左衛門三丁目
6471,大新島
56832,大西町一丁目
56598,大西町二丁目
56588,大西町三丁目
5669,大東町
56954,高岡一丁目
56951,高岡二丁目
56942,高岡三丁目
56919,高岡四丁目
56929,高洲
56964,高洲一丁目
5968,高田
64772,高柳
56995,高柳一丁目
56992,高柳二丁目
56967,高柳三丁目
56965,高柳四丁目
589,滝沢
59365,立花一丁目
59369,立花二丁目
59366,立花三丁目
67147,田中一丁目
67148,田中二丁目
67146,田中三丁目
56981,田沼一丁目
56983,田沼二丁目
56958,田沼三丁目
56955,田沼四丁目
56952,田沼五丁目
59345,茶町一丁目
59344,茶町二丁目
592693,茶町三丁目
592696,茶町四丁目
56917,忠兵衛
6711,築地
59332,築地一丁目
64777,築地上
5943,寺島
59383,天王町一丁目
59394,天王町二丁目
59395,天王町三丁目
5961,時ケ谷
5967,中ノ合
5966,中藪田
5987,西方
59381,若王子
59382,若王子一丁目
593842,若王子二丁目
593846,若王子三丁目
5955,花倉
59297,原
593237,東町
6474,兵太夫
6718,平島
593438,藤枝一丁目
593437,藤枝二丁目
59349,藤枝三丁目
59354,藤枝四丁目
59357,藤枝五丁目
59398,藤岡一丁目
593994,藤岡二丁目
59632,藤岡三丁目
59636,藤岡四丁目
59631,藤岡五丁目
5927,堀之内
59258,堀之内一丁目
597,本郷
593591,本町一丁目
593599,本町二丁目
59391,本町三丁目
59396,本町四丁目
56918,前島
56973,前島一丁目
56949,前島二丁目
56945,前島三丁目
593531,益津
593379,益津下
56899,水上
67175,水守
593993,水守一丁目
67174,水守二丁目
67178,水守三丁目
593539,緑町一丁目
59361,緑町二丁目
56897,緑の丘
593121,南新屋
59637,南清里
59236,南駿河台一丁目
59235,南駿河台二丁目
59231,南駿河台三丁目
59226,南駿河台四丁目
592252,南駿河台五丁目
59222,南駿河台六丁目
5945,宮原
5919,谷稲葉
56689,弥左衛門
67415,八幡
6745,横内
5693,与左衛門
