townid,town
91978,青柳町
587,温海
593,温海川
8625,油戸
9462,荒井京田
641,荒沢
95237,荒俣
9559,新屋敷
9452,安丹
9116,砂谷
94338,泉町
92783,伊勢原町
9275,伊勢横内
6799,板井川
91971,稲生一丁目
91893,稲生二丁目
9185,井岡
865,今泉
822,五十川
9446,馬町
96449,越後京田
6846,越中山
919832,海老島町
686,大網
8397,大荒
576,大岩川
95394,大川渡
94344,大塚町
677,大机
61,大鳥
94311,大西町
649,大針
8367,大広
9451,大山
94181,大山一丁目
94184,大山二丁目
9442,大山三丁目
9424,大淀川
9184,岡山
92745,遠賀原
583,小国
558,小名部
9483,面野山
9438,覚岸寺
825,堅苔沢
94325,家中新町
9242,桂荒俣
9139,金谷
8666,金沢
9174,上清水
646,上田沢
9617,上中野目
65,上名川
94362,上畑町
9556,上藤島
9244,上山添
912,上山谷
8662,加茂
9273,我老林
9618,川尻
94379,北京田
592,木野俣
95119,切添町
96415,工藤
6794,熊出
644,倉沢
922,黒川
5738,小岩川
568,越沢
9465,小京田
588,小菅野代
9165,寿
9596,小中島
826,小波渡
9194,小真木原町
94252,小淀川
92743,斎藤川原
5998,坂野下
9619,鷺畑
92771,桜新町
91989,三光町
834,三瀬
9246,三千刈
94339,山王町
9412,清水新田
9473,下川
86337,下興屋
86333,下小中
9178,下清水
6483,下田沢
9563,下中野目
6844,下名川
9247,下山添
9196,城南町
9249,勝福寺
94354,城北町
9164,青龍寺
9142,少連寺
94333,昭和町
9187,白山
94316,新海町
91999,神明町
95144,末広町
5991,菅野代
672,砂川
94238,砂田町
9552,砂塚
9671,須走
564,関川
833,関根
91993,千石町
963,添川
95112,大東町
9527,大半田
94346,大部町
9512,大宝寺
95146,大宝寺町
9183,高坂
94377,高田
95171,宝田一丁目
95176,宝田二丁目
9542,宝田三丁目
95142,宝町
9147,田川
9162,滝沢
9615,蛸井興屋
9256,田代
9135,谷定
691,田麦俣
697,梳代
9482,千安京田
91996,長者町
95113,朝暘町
9541,茅原
95178,茅原町
9485,辻興屋
9422,寺田
95186,道形
95181,道形町
9217,常盤木
597,戸沢
9414,栃屋
9193,外内島
9427,友江
9419,友江町
9467,豊田
95115,鳥居町
92772,苗津
92778,苗津町
9469,中京田
94892,長崎
8385,中沢
9177,中清水
9241,中田
8398,中楯
9823,長沼
94291,中野京田
6872,中野新田
9169,中橋
835,中山
681,行沢
94358,新形
94353,新形町
9211,西荒屋
6879,西片屋
94365,錦町
94296,西京田
94345,西新斎町
9497,西沼
8623,西目
94258,布目
549,鼠ケ関
92747,のぞみ町
96442,野田目
9513,羽黒町赤川
931,羽黒町荒川
92817,羽黒町石野新田
93746,羽黒町市野山
9291,羽黒町猪俣新田
9285,羽黒町後田
926,羽黒町上野新田
9375,羽黒町大口
9516,羽黒町押口
95358,羽黒町金森目
9522,羽黒町狩谷野目
932,羽黒町川代
95334,羽黒町川行
9289,羽黒町黒瀬
95352,羽黒町小増川
9378,羽黒町坂ノ下
93772,羽黒町十文字
9293,羽黒町仙道
95338,羽黒町染興屋
9282,羽黒町高寺
9376,羽黒町玉川
935,羽黒町手向
93779,羽黒町戸野
95233,羽黒町富沢
95333,羽黒町中里
9299,羽黒町野荒町
9294,羽黒町野田
95231,羽黒町昼田
9524,羽黒町細谷
93744,羽黒町増川新田
9614,羽黒町町屋
9287,羽黒町松尾
9283,羽黒町松ケ岡
92819,羽黒町馬渡ノ内下
9521,羽黒町三ツ橋
94323,馬場町
9453,林崎
94898,茨新田
9466,播磨
91891,番田
9195,日枝
9215,東荒屋
6881,東岩本
94351,東新斎町
92784,東原町
9616,東堀越
9114,東目
8635,菱津
586,一霞
92787,日出一丁目
92788,日出二丁目
94363,日吉町
94391,日和田町
9591,平形
9491,平田
9456,福田
9569,藤岡
915,藤沢
95656,藤島
96463,藤島関根
9564,藤浪一丁目
95651,藤浪二丁目
9561,藤浪三丁目
95627,藤浪四丁目
95653,藤浪五丁目
956839,藤の花一丁目
956837,藤の花二丁目
919837,双葉町
91991,文園町
95622,古郡
94268,平京田
94183,平成町
96413,平足
9594,豊栄
9526,宝徳
689,宝谷
9545,文下
92781,ほなみ町
675,本郷
94335,本町一丁目
91997,本町二丁目
91988,本町三丁目
9463,本田
581,槙代
9528,幕野内
6488,松沢
6888,松根
9163,丸岡
9257,馬渡
94261,美咲町
8368,水沢
8394,みずほ
94232,道田町
94317,みどり町
91984,美原町
9529,箕升新田
8669,宮沢
9648,三和
91995,三和町
9192,民田
91994,睦町
9176,森片
9595,八色木
95396,谷地興屋
92748,八ツ興屋
91977,柳田
9534,柳久瀬
9413,矢馳
8381,矢引
823,山五十川
9416,山田
585,湯温海
96467,楪
9148,湯田川
9547,湯野沢
9447,湯野浜
869,湯野浜一丁目
9471,湯野浜二丁目
8387,由良
83782,由良一丁目
83786,由良二丁目
8379,由良三丁目
91979,陽光町
94395,余慶町
94235,淀川町
9642,無音
94329,若葉町
5735,早田
9553,渡前
9555,和名川
