townid,town
398791,伏見町一丁目
3986444,内久宝寺町一丁目
3979622,備後町四丁目
398847,内平野町三丁目
398844,内淡路町三丁目
3988299,北新町
3988569,内平野町一丁目
3988533,糸屋町一丁目
398823,鎗屋町一丁目
3988296,南新町一丁目
3988839,石町一丁目
3988593,船越町一丁目
3988563,内淡路町一丁目
3988269,徳井町一丁目
3987828,伏見町二丁目
398821,鎗屋町二丁目
3988599,釣鐘町一丁目
397691,北久宝寺町四丁目
3988539,大手通一丁目
397698,船場中央四丁目
397993,伏見町四丁目
398841,大手通三丁目
398578,農人橋三丁目
3988833,島町一丁目
398827,南新町二丁目
3988247,徳井町二丁目
3988547,内平野町二丁目
3988577,釣鐘町二丁目
3988574,船越町二丁目
398589,常盤町一丁目
3988544,内淡路町二丁目
3988517,大手通二丁目
3987728,伏見町三丁目
398557,内久宝寺町四丁目
398572,材木町
398488,船場中央二丁目
398581,和泉町二丁目
398559,内久宝寺町三丁目
398884,石町二丁目
398645,上町
398371,上本町西四丁目
398478,船場中央三丁目
397932,南本町四丁目
398881,島町二丁目
398583,和泉町一丁目
398587,常盤町二丁目
3988263,内本町一丁目
398554,神崎町
397998,今橋四丁目
397965,淡路町四丁目
397668,博労町四丁目
398292,上汐一丁目
3987957,今橋一丁目
3986442,龍造寺町
398293,東平一丁目
397692,南久宝寺町四丁目
398775,高麗橋三丁目
398778,今橋三丁目
3988241,内本町二丁目
398785,高麗橋二丁目
398482,北久宝寺町二丁目
3984587,南久宝寺町二丁目
3987722,道修町三丁目
398788,今橋二丁目
3984581,博労町二丁目
397968,平野町四丁目
3987822,道修町二丁目
39856,谷町五丁目
398752,瓦町二丁目
398755,淡路町二丁目
398758,平野町二丁目
3987281,安土町二丁目
398748,平野町三丁目
397339,難波四丁目
3987287,備後町二丁目
397992,道修町四丁目
398725,本町二丁目
398263,東平二丁目
3987422,備後町三丁目
397362,難波二丁目
3984487,南久宝寺町三丁目
398745,淡路町三丁目
398472,北久宝寺町三丁目
398715,本町三丁目
398892,谷町一丁目
397365,道頓堀二丁目
3979628,瓦町四丁目
3987428,瓦町三丁目
3984481,博労町三丁目
398718,安土町三丁目
398558,粉川町
398498,船場中央一丁目
3988511,糸屋町二丁目
398768,平野町一丁目
398765,淡路町一丁目
398341,上本町西五丁目
3987951,高麗橋一丁目
3987388,備後町一丁目
398722,南本町二丁目
3987381,安土町一丁目
398792,道修町一丁目
398762,瓦町一丁目
398735,本町一丁目
397995,高麗橋四丁目
398556,十二軒町
398647,内久宝寺町二丁目
398712,南本町三丁目
398641,安堂寺町一丁目
398262,上汐二丁目
398617,上本町西一丁目
39854,松屋町住吉
398291,谷町八丁目
398377,上本町西三丁目
39883,谷町三丁目
397695,久太郎町四丁目
398241,高津二丁目
39825,中寺二丁目
398142,難波一丁目
3984689,南久宝寺町一丁目
398485,久太郎町二丁目
398151,千日前一丁目
398492,北久宝寺町一丁目
3984683,博労町一丁目
398111,難波五丁目
39886,谷町二丁目
398732,南本町一丁目
398611,上本町西二丁目
398871,東高麗橋
398475,久太郎町三丁目
39828,中寺一丁目
398249,瓦屋町三丁目
398798,北浜一丁目
398117,難波三丁目
398586,農人橋一丁目
398894,天満橋京町
398584,農人橋二丁目
398261,谷町九丁目
398127,千日前二丁目
632122,北浜二丁目
39859,谷町四丁目
398552,安堂寺町二丁目
39851,松屋町
63211,北浜三丁目
398157,宗右衛門町
39892,馬場町
398495,久太郎町一丁目
39894,大手前二丁目
397935,本町四丁目
39817,心斎橋筋二丁目
398911,大手前四丁目
398279,瓦屋町一丁目
398246,高津一丁目
39818,東心斎橋二丁目
39881,本町橋
39841,心斎橋筋一丁目
631332,北浜四丁目
398121,難波千日前
398879,北浜東
398297,谷町七丁目
398273,瓦屋町二丁目
39867,法円坂二丁目
397662,南船場四丁目
398917,大手前三丁目
398146,道頓堀一丁目
39763,西心斎橋一丁目
39821,高津三丁目
398452,南船場二丁目
398131,日本橋二丁目
39739,西心斎橋二丁目
398442,南船場三丁目
39947,森ノ宮中央二丁目
398137,日本橋一丁目
39948,森ノ宮中央一丁目
39945,玉造一丁目
39842,東心斎橋一丁目
39819,島之内二丁目
39852,谷町六丁目
39897,大手前一丁目
398462,南船場一丁目
39843,島之内一丁目
633128,城見二丁目
39865,上町一丁目
633121,城見一丁目
39868,法円坂一丁目
39944,玉造二丁目
39896,大阪城
