townid,town
26972,赤川町
29166,旭町
29181,荒川町
2595,宇田町
2926,海老川町
29182,大字大平
2594,大字大湊
342,大字奥内
255,大字城ヶ沢
53,大字関根
371,大字田名部
318,大字中野沢
2912,大平町
51,大畑町
2698,大曲一丁目
26956,大曲二丁目
2693,大曲三丁目
267,大湊上町
29119,大湊新町
2592,大湊町
29112,大湊浜町
29314,金曲一丁目
29313,金曲二丁目
26978,金曲三丁目
29291,金谷一丁目
29281,金谷二丁目
29388,上川町
169,川内町
129,川内町蛎崎
13,川内町宿野部
162,川内町桧川
2596,川守町
29611,栗山町
29293,小川町一丁目
29371,小川町二丁目
2591,桜木町
29251,下北町
29276,十二林
29239,昭和町
2934,新町
293736,田名部町
29249,中央一丁目
29245,中央二丁目
29351,苫生町一丁目
29319,苫生町二丁目
29234,仲町
29154,並川町
29155,文京町
29372,本町
2913,真砂町
26893,松原町
2917,松森町
29289,松山町
29274,美里町
29287,緑ヶ丘
29253,緑町
2921,港町
26952,南赤川町
26899,南町
293737,柳町一丁目
29376,柳町二丁目
29379,柳町三丁目
29613,柳町四丁目
29167,山田町
29358,横迎町一丁目
29382,横迎町二丁目
29232,若松町
127,脇野沢
