townid,town
932687,朝日町一丁目
932924,朝日町二丁目
932922,朝日町三丁目
932685,朝日町四丁目
931811,彩野一丁目
931812,彩野二丁目
93182,彩野三丁目
931589,彩野四丁目
93281,石動一丁目
93276,石動二丁目
9354,内島見
6986,内沼
6987,浦木
9359,浦ノ入
69747,大久保
6975,大瀬柳
9361,太田
6983,大月
6893,大迎
69586,岡新田
9356,笠柳
93289,かぶとやま一丁目
93523,かぶとやま二丁目
6959,上大月
93216,上土地亀
6957,上堀田
9268,神谷内
9323,嘉山
932528,嘉山一丁目
932534,嘉山二丁目
93229,嘉山三丁目
932269,嘉山四丁目
932267,嘉山五丁目
932523,嘉山六丁目
93243,川西一丁目
93251,川西二丁目
93227,川西三丁目
93218,川西四丁目
9346,木崎
93271,葛塚
694717,小杉
9357,笹山
9382,笹山東
69587,里飯野
92593,三軒屋町
9375,島見町
93447,下大谷内
93162,下土地亀
9341,下早通
6973,十二
694719,十二前
9373,白勢町
9371,新富町
6998,新鼻
92568,新元島町
93167,須戸
931497,須戸一丁目
931496,須戸二丁目
931575,須戸三丁目
931576,須戸四丁目
931582,須戸五丁目
923811,すみれ野一丁目
923816,すみれ野二丁目
9235,すみれ野三丁目
92382,すみれ野四丁目
68955,太子堂
92315,高森
9311,高森新田
9293,太夫浜
9291,太夫浜新町一丁目
9292,太夫浜新町二丁目
9388,太郎代
92378,つくし野一丁目
92613,つくし野二丁目
932539,東栄町一丁目
93264,東栄町二丁目
93265,東栄町三丁目
9263,樋ノ入
9343,鳥屋
6979,長戸
69743,長戸呂
9312,長戸呂新田
6981,長場
92676,名目所
92654,名目所一丁目
92657,名目所二丁目
92672,名目所三丁目
93143,新井郷
9234,新崎
92371,新崎一丁目
92374,新崎二丁目
92384,新崎三丁目
92617,濁川
92611,濁川一丁目
92566,西名目所
69478,灰塚
93258,白新町一丁目
93257,白新町二丁目
93254,白新町三丁目
93246,白新町四丁目
9381,浜浦
93188,早通
931719,早通北一丁目
93175,早通北二丁目
931734,早通北三丁目
931738,早通北四丁目
93176,早通北五丁目
93184,早通北六丁目
931713,早通南一丁目
931478,早通南二丁目
931475,早通南三丁目
931474,早通南四丁目
93148,早通南五丁目
9347,東栄町
69483,平林
9236,仏伝
934463,北陽一丁目
934466,北陽二丁目
6897,細山
9334,前新田
9239,松潟
9269,松栄町
92595,松浜一丁目
925948,松浜二丁目
92597,松浜三丁目
92598,松浜四丁目
92832,松浜五丁目
92831,松浜六丁目
92589,松浜七丁目
92834,松浜八丁目
92671,松浜新町
92824,松浜町
92674,松浜東町一丁目
92677,松浜東町二丁目
92596,松浜本町一丁目
92591,松浜本町二丁目
925943,松浜本町三丁目
92586,松浜本町四丁目
92826,松浜みなと
93224,美里一丁目
93225,美里二丁目
92316,三ツ森川原
68958,三ツ屋
9363,村新田
9232,森下
93249,柳原一丁目
93272,柳原二丁目
932483,柳原三丁目
932484,柳原四丁目
932487,柳原五丁目
932471,柳原六丁目
932474,柳原七丁目
69489,山飯野
93529,横井
69473,横越
9383,横土居
