townid,town
29892,赤浜
2898,井尻野
2977,泉
2976,井手
524,宇山
28962,駅前一丁目
2954,岡谷
535,奥坂
2978,刑部
512,影
29871,金井戸
2981,上林
2886,上原
29877,北溝手
2869,清音柿木
2862,清音上中島
2863,清音軽部
2917,清音黒田
2838,清音古地
2944,清音三因
287,久代
2988,窪木
5316,久米
5318,黒尾
5199,槁
523,小寺
5229,宍粟
513,下倉
2946,地頭片山
2985,下林
2867,下原
2955,宿
2791,新本
2979,総社
29742,総社一丁目
29746,総社二丁目
2975,総社三丁目
5191,種井
28963,中央二丁目
29718,中央三丁目
29719,中央四丁目
29716,中央五丁目
2891,富原
5154,中尾
2868,中原
29897,長良
5324,西阿曽
2945,西郡
2943,西坂台
527,延原
2889,秦
5159,原
5329,東阿曽
525,日羽
5312,福井
5224,福谷
529,槙谷
2973,三須
2895,溝口
516,美袋
29875,南溝手
526,見延
28968,門田
2882,八代
2799,山田
28938,駅前二丁目
2892,真壁
2947,三輪
28935,駅南一丁目
28936,駅南二丁目
28939,中央一丁目
29715,中央六丁目
