townid,town
8121437,大字飛鳥
812111,大字阿部山
8121454,大字雷
8121162,大字稲渕
8121192,大字祝戸
812126,大字尾曽
812112,大字大根田
8121511,大字小原
8121432,大字岡
8121456,大字奥山
812128,大字上
578787,大字栢森
8121421,大字川原
812114,大字栗原
8113394,大字越
8121481,大字小山
8121169,大字阪田
8121195,大字島庄
812127,大字上居
8121186,大字橘
8121181,大字立部
8121427,大字豊浦
578788,大字入谷
8121175,大字野口
812123,大字畑
8121514,大字東山
8113366,大字檜前
8121173,大字平田
812131,大字冬野
812124,大字細川
8113382,大字真弓
8113369,大字御園
8121439,大字八釣
