townid,town
49199,本郷一丁目
4927,今町一丁目
49255,清州一丁目
5445,国分本町五丁目
49256,上市四丁目
4666,国分本町一丁目
49293,大県二丁目
54445,国分本町四丁目
4928,清州二丁目
49194,本郷二丁目
4921,古町一丁目
49291,大県一丁目
4924,大正一丁目
49514,今町二丁目
5441,国分本町二丁目
54447,国分本町三丁目
49232,上市三丁目
49515,堂島町
49228,上市一丁目
4943,本郷三丁目
5442,国分本町六丁目
49136,古町三丁目
4953,法善寺二丁目
49137,大正二丁目
49231,上市二丁目
4916,大正三丁目
49526,法善寺一丁目
49221,古町二丁目
4663,国分西二丁目
4662,旭ケ丘一丁目
4961,平野一丁目
4665,国分西一丁目
4931,太平寺一丁目
4937,大県三丁目
49524,河原町
4968,山ノ井町
4917,本郷四丁目
5417,田辺一丁目
4941,本郷五丁目
4958,法善寺三丁目
4932,太平寺二丁目
5446,国分市場二丁目
5418,国分本町七丁目
4938,大県四丁目
4965,平野二丁目
4635,旭ケ丘二丁目
4967,法善寺四丁目
4658,石川町
5717,大県
5715,大字太平寺
5711,大字安堂
4636,旭ケ丘三丁目
4667,片山町
5873,大字本堂
469,安堂町
545,国分市場一丁目
4653,玉手町
5821,大字峠
4626,円明町
542,田辺二丁目
574,大字平野
5179,旭ケ丘四丁目
547,大字高井田
5464,国分東条町
548,大字青谷
576,大字雁多尾畑
