townid,town
9131,足近町一丁目
6788,足近町二丁目
677,足近町三丁目
6749,足近町四丁目
6742,足近町五丁目
6797,足近町六丁目
6758,足近町七丁目
6795,足近町市場
9132,足近町北宿
9135,足近町北宿一丁目
9136,足近町北宿二丁目
9133,足近町北宿三丁目
6754,足近町小荒井
6759,足近町小荒井一丁目
6755,足近町小荒井二丁目
6751,足近町小荒井三丁目
9113,足近町坂井
9124,足近町直道
6783,足近町南宿
6717,足近町南之川
5667,江吉良町
565871,江吉良町江中一丁目
5654,江吉良町江中六丁目
5646,江吉良町江中七丁目
5682,江吉良町江西一丁目
565877,江吉良町江西三丁目
8334,小熊町一丁目
8331,小熊町二丁目
599,小熊町三丁目
59697,小熊町四丁目
5965,小熊町五丁目
9112,小熊町相田
6719,小熊町足近新田
5957,小熊町内粟野一丁目
59588,小熊町内粟野二丁目
59589,小熊町内粟野三丁目
59598,小熊町内粟野四丁目
59693,小熊町江頭
59643,小熊町川口
59647,小熊町川口一丁目
59642,小熊町川口前
59629,小熊町島
59636,小熊町島一丁目
59638,小熊町島二丁目
67441,小熊町島三丁目
67445,小熊町島四丁目
67442,小熊町島五丁目
59622,小熊町島新道
59621,小熊町島前
5984,小熊町外粟野
5981,小熊町外粟野一丁目
5982,小熊町外粟野二丁目
59834,小熊町外粟野三丁目
59835,小熊町外粟野四丁目
59549,小熊町天王一丁目
5955,小熊町天王二丁目
59583,小熊町天王三丁目
59591,小熊町天王四丁目
8321,小熊町西小熊
8333,小熊町東小熊
641,上中町一色
5379,上中町午北
562,上中町沖
561,上中町千束
563,上中町中
5661,上中町長間
2947,桑原町午南
2886,桑原町大須
523,桑原町大須一丁目
2898,桑原町大須二丁目
2895,桑原町大須三丁目
28919,桑原町大須四丁目
28913,桑原町大須五丁目
286,桑原町小藪
2884,桑原町西小薮一丁目
2849,桑原町西小薮二丁目
2846,桑原町西小薮三丁目
534,桑原町東方
2899,桑原町平太一丁目
2949,桑原町前野
532,桑原町八神
535,下中町石田
5371,下中町市之枝
5391,下中町市之枝一丁目
5385,下中町市之枝二丁目
5382,下中町市之枝三丁目
5384,下中町市之枝四丁目
5373,下中町市之枝五丁目
5372,下中町市之枝六丁目
618,下中町加賀野井
5393,下中町城屋敷
59395,新生町一丁目
59393,新生町二丁目
6718,新生町三丁目
5932,竹鼻町
6473,竹鼻町飯柄
5938,竹鼻町神楽
6477,竹鼻町狐穴
642,竹鼻町駒塚
56886,竹鼻町錦町
56888,竹鼻町西野町
644,竹鼻町蜂尻
59258,竹鼻町丸の内十丁目
5928,竹鼻町丸の内十一丁目
59234,竹鼻町丸の内一丁目
59239,竹鼻町丸の内二丁目
5926,竹鼻町丸の内三丁目
5934,竹鼻町丸の内四丁目
5937,竹鼻町丸の内五丁目
59292,竹鼻町丸の内六丁目
5922,竹鼻町丸の内七丁目
59252,竹鼻町丸の内八丁目
59255,竹鼻町丸の内九丁目
56878,福寿町浅平
56765,福寿町浅平一丁目
56767,福寿町浅平二丁目
56881,福寿町浅平三丁目
56874,福寿町浅平四丁目
56879,福寿町浅平五丁目
56757,福寿町千代田
56755,福寿町千代田一丁目
5594,福寿町平方
55965,福寿町平方十丁目
5593,福寿町平方十一丁目
55699,福寿町平方十二丁目
55697,福寿町平方十三丁目
567258,福寿町平方一丁目
56727,福寿町平方二丁目
56716,福寿町平方三丁目
56743,福寿町平方四丁目
56714,福寿町平方五丁目
56742,福寿町平方六丁目
56717,福寿町平方七丁目
56744,福寿町平方八丁目
55969,福寿町平方九丁目
591,福寿町本郷
59541,福寿町間島
5951,福寿町間島一丁目
59527,福寿町間島二丁目
59564,福寿町間島三丁目
59523,福寿町間島四丁目
59537,福寿町間島五丁目
59641,福寿町間島六丁目
59298,福寿町間島七丁目
59539,福寿町間島八丁目
5961,福寿町間島九丁目
5686,舟橋町
56723,舟橋町一丁目
56489,舟橋町二丁目
56499,舟橋町三丁目
56491,舟橋町四丁目
56571,舟橋町五丁目
56576,舟橋町六丁目
56577,舟橋町七丁目
56735,舟橋町八丁目
56479,舟橋町出須賀一丁目
56473,舟橋町出須賀二丁目
56474,舟橋町出須賀三丁目
55693,舟橋町出須賀四丁目
567252,舟橋町本町一丁目
56487,舟橋町本町二丁目
56482,舟橋町本町四丁目
5645,舟橋町本町五丁目
56762,舟橋町宮北一丁目
56844,舟橋町宮北二丁目
56846,舟橋町宮北三丁目
56842,舟橋町宮北四丁目
56818,舟橋町宮北五丁目
56739,舟橋町宮北六丁目
56817,舟橋町宮北七丁目
56815,舟橋町宮北八丁目
553,堀津町
5644,堀津町須賀北一丁目
5566,堀津町須賀北二丁目
5565,堀津町須賀中
5555,堀津町須賀西
5561,堀津町須賀南一丁目
5553,堀津町須賀南二丁目
5564,堀津町中屋敷
5563,堀津町東山
5562,堀津町前谷
5568,堀津町横手一丁目
5567,堀津町横手二丁目
5558,堀津町横手三丁目
648,正木町新井
6732,正木町大浦
68173,正木町大浦新田十丁目
68427,正木町大浦新田一丁目
68416,正木町大浦新田二丁目
68422,正木町大浦新田三丁目
68412,正木町大浦新田四丁目
68413,正木町大浦新田五丁目
6818,正木町大浦新田六丁目
68176,正木町大浦新田七丁目
68177,正木町大浦新田八丁目
68174,正木町大浦新田九丁目
6872,正木町上大浦一丁目
68489,正木町上大浦二丁目
68487,正木町上大浦三丁目
68493,正木町上大浦四丁目
68468,正木町上大浦五丁目
68464,正木町上大浦六丁目
67653,正木町坂丸一丁目
67634,正木町坂丸二丁目
67389,正木町坂丸三丁目
67386,正木町坂丸四丁目
67398,正木町坂丸五丁目
67391,正木町坂丸六丁目
6756,正木町須賀
67935,正木町須賀赤松
6875,正木町須賀池端
