townid,town
188,馬見北一丁目
184,馬見北二丁目
4213,馬見北三丁目
4214,馬見北四丁目
179,馬見北五丁目
176,馬見北六丁目
178,馬見北七丁目
4122,馬見北八丁目
177,馬見北九丁目
173,馬見中一丁目
181,馬見中二丁目
175,馬見中三丁目
172,馬見中四丁目
171,馬見中五丁目
154,馬見南一丁目
152,馬見南二丁目
127,馬見南三丁目
1463,馬見南四丁目
1464,馬見南五丁目
149,馬見南六丁目
138,大字安部
134,大字大塚
46,大字大野
581,大字大場
193,大字笠
548,大字萱野
25,大字百済
27,大字古寺
492,大字沢
43,大字寺戸
51,大字中
24,大字南郷
159,大字疋相
16,大字平尾
524,大字広瀬
551,大字弁財天
555,大字的場
198,大字三吉
542,大字南
124,みささぎ台
