townid,town
7354,石川町
49926,入江町
49873,絵鞆町一丁目
49847,絵鞆町二丁目
49846,絵鞆町三丁目
49872,絵鞆町四丁目
5775,大沢町一丁目
57761,大沢町二丁目
5773,大沢町三丁目
49944,小橋内町一丁目
49839,小橋内町二丁目
49924,海岸町一丁目
49913,海岸町二丁目
49919,海岸町三丁目
817,香川町
81413,柏木町
8148,神代町
49868,港南町一丁目
49864,港南町二丁目
73366,港北町一丁目
8117,港北町二丁目
8114,港北町三丁目
8118,港北町四丁目
8142,港北町五丁目
57725,御前水町一丁目
57723,御前水町二丁目
57487,御前水町三丁目
81226,寿町一丁目
81234,寿町二丁目
81231,寿町三丁目
496793,幸町
496817,栄町一丁目
496851,栄町二丁目
734,崎守町
49915,沢町
49835,清水町一丁目
49677,清水町二丁目
4989,祝津町一丁目
49883,祝津町二丁目
4985,祝津町三丁目
49888,祝津町四丁目
49696,新富町一丁目
4966,新富町二丁目
73281,陣屋町一丁目
73289,陣屋町二丁目
7329,陣屋町三丁目
7361,陣屋町四丁目
7353,陣屋町五丁目
81265,高砂町一丁目
81267,高砂町二丁目
81291,高砂町三丁目
81297,高砂町四丁目
81531,高砂町五丁目
81151,高平町
5771,茶津町
49921,中央町一丁目
49687,中央町二丁目
49688,中央町三丁目
49689,中央町四丁目
81245,知利別町一丁目
81246,知利別町二丁目
81249,知利別町三丁目
81281,知利別町四丁目
49948,築地町
81287,天神町
496794,常盤町
81217,中島町一丁目
81215,中島町二丁目
81216,中島町三丁目
81211,中島町四丁目
8113,中島本町一丁目
81162,中島本町二丁目
81247,中島本町三丁目
5778,仲町
499182,西小路町
7327,白鳥台一丁目
73514,白鳥台二丁目
73518,白鳥台三丁目
73528,白鳥台四丁目
73524,白鳥台五丁目
81158,八丁平一丁目
81194,八丁平二丁目
8143,八丁平三丁目
81195,八丁平四丁目
81167,八丁平五丁目
57879,東町一丁目
81221,東町二丁目
57882,東町三丁目
57884,東町四丁目
57872,東町五丁目
81238,日の出町一丁目
81263,日の出町二丁目
8131,日の出町三丁目
496811,舟見町一丁目
4965,舟見町二丁目
57478,母恋北町一丁目
57474,母恋北町二丁目
57471,母恋北町三丁目
57447,母恋南町一丁目
57484,母恋南町二丁目
57483,母恋南町三丁目
5745,母恋南町四丁目
57449,母恋南町五丁目
7362,幌萌町
49684,本町一丁目
496854,本町二丁目
49912,幕西町
49837,増市町一丁目
4982,増市町二丁目
57744,御崎町一丁目
57743,御崎町二丁目
8154,水元町
499187,緑町
81243,宮の森町一丁目
81255,宮の森町二丁目
81253,宮の森町三丁目
81227,宮の森町四丁目
57765,みゆき町一丁目
57766,みゆき町二丁目
5784,みゆき町三丁目
73364,本輪西町一丁目
7335,本輪西町二丁目
73392,本輪西町三丁目
73398,本輪西町四丁目
81414,本輪西町五丁目
49697,山手町一丁目
496863,山手町二丁目
496867,山手町三丁目
57764,輪西町一丁目
57769,輪西町二丁目
57871,輪西町三丁目
