townid,town
46248,青崎一丁目
462492,青崎二丁目
453293,青葉台一丁目
45326,青葉台二丁目
4532922,青葉台三丁目
4532929,青葉台四丁目
461468,青葉町
461267,明野北一丁目
461295,明野北二丁目
461296,明野北三丁目
4612931,明野北四丁目
4612933,明野北五丁目
461234,明野高尾一丁目
461226,明野高尾二丁目
43788,明野高尾三丁目
461222,明野高尾四丁目
461259,明野西一丁目
461282,明野西二丁目
461265,明野東一丁目
461266,明野東二丁目
461239,明野東三丁目
461236,明野東四丁目
46131,明野東五丁目
461256,明野南一丁目
461252,明野南二丁目
461237,明野南三丁目
462287,曙台一丁目
4622884,曙台二丁目
462285,曙台三丁目
4622886,曙台四丁目
4536193,生石一丁目
4536195,生石二丁目
453627,生石三丁目
4536199,生石四丁目
453643,生石五丁目
4536421,生石港町一丁目
4536425,生石港町二丁目
4614462,泉町
461426,今津留一丁目
461434,今津留二丁目
461435,今津留三丁目
461197,岩田町一丁目
461198,岩田町二丁目
4611997,岩田町三丁目
4611991,岩田町四丁目
461144,上野丘一丁目
461145,上野丘二丁目
461146,上野丘西
461154,上野丘東
461149,上野町
462613,恵比寿町
453629,王子北町
453388,王子新町
4536265,王子中町
453625,王子西町
4536281,王子町
4536284,王子港町
4536261,王子南町
453387,王子山の手町
462611,王ノ瀬一丁目
462615,王ノ瀬二丁目
46273,大字青崎
43879,大字丹川
4268,大字安藤
46247,大字家島
453617,大字生石
42983,大字市
46224,大字一木
43898,大字市尾
46271,大字一の洲
4399,大字一尺屋
461346,大字猪野
4257,大字今市
4291,大字入蔵
45331,大字荏隈
461156,大字大分
46258,大字大在
42828,大字太田
43796,大字大津留
46329,大字大平
42964,大字岡川
43496,大字奥
42998,大字奥田
437724,大字鴛野
461632,大字乙津
462452,大字小中島
42974,大字鬼崎
461655,大字海原
43787,大字片島
46135,大字葛木
45328,大字金谷迫
42821,大字上詰
4293,大字上判田
43494,大字上戸次
4269,大字河原内
45354,大字神崎
46321,大字木佐上
462493,大字北
43899,大字木田
42955,大字木上
42956,大字口戸
43889,大字久土
46263,大字久原
43795,大字毛井
46137,大字小池原
42984,大字国分
462622,大字坂ノ市
46215,大字迫
462291,大字里
43885,大字佐野
4267,大字沢田
43469,大字志津留
46218,大字志村
438777,大字下徳丸
42831,大字下原
4384,大字下戸次
42995,大字下宗方
4633,大字志生木
462297,大字城原
43499,大字杉原
453662,大字勢家
462119,大字関園
461621,大字千歳
43747,大字寒田
4534,大字高崎
42959,大字高瀬
42554,大字高原
462539,大字竹下
4372,大字竹中
42838,大字竹矢
429689,大字田尻
46212,大字種具
453611,大字駄原
429816,大字田原
429918,大字玉沢
43749,大字旦野原
43572,大字月形
43574,大字辻
42836,大字辻原
462117,大字常行
462432,大字角子原
43779,大字津守
462441,大字鶴崎
43799,大字鶴瀬
42987,大字中尾
4619,大字中ノ洲
437431,大字中判田
437382,大字中戸次
42559,大字荷尾杵
461258,大字西明野
46158,大字西ノ洲
46216,大字丹生
42979,大字野田
42941,大字野津原
43495,大字萩尾
46113,大字羽田
429991,大字畑中
4348,大字端登
4634,大字馬場
462553,大字浜
45333,大字羽屋
461298,大字東明野
46314,大字東上野
46266,大字日吉原
42975,大字平横瀬
43857,大字広内
42865,大字福宗
43813,大字福良
429997,大字豊饒
46111,大字古国府
46318,大字細
46327,大字本神崎
43776,大字曲
461285,大字牧
46227,大字政所
438772,大字丸亀
46169,大字三佐
42993,大字光吉
46139,大字皆春
461332,大字南
43812,大字宮尾
438721,大字宮河内
43774,大字宮崎
453358,大字三芳
4292,大字廻栖野
461337,大字森
46136,大字森町
45351,大字八幡
43897,大字屋山
43797,大字横尾
42869,大字横瀬
462548,大字横田
43811,大字吉野原
45332,大字永興
438878,大分流通業務団地一丁目
438874,大分流通業務団地二丁目
43884,大分流通業務団地三丁目
462465,大在北一丁目
462544,大在北二丁目
462468,大在北三丁目
462547,大在北四丁目
462518,大在中央一丁目
462519,大在中央二丁目
462528,大在浜一丁目
462534,大在浜二丁目
461466,大州浜一丁目
461544,大州浜二丁目
461453,大津町一丁目
461461,大津町二丁目
461462,大津町三丁目
4611796,大手町一丁目
4611799,大手町二丁目
461413,大手町三丁目
4533959,大道町一丁目
4533956,大道町二丁目
453392,大道町三丁目
4533916,大道町四丁目
453367,大道町五丁目
4616261,乙津町
