townid,town
867738,曙町一丁目
86783,曙町二丁目
868477,曙町三丁目
86798,阿由知通一丁目
86768,阿由知通二丁目
86737,阿由知通三丁目
86497,阿由知通四丁目
86491,阿由知通五丁目
86513,荒田町一丁目
86521,荒田町二丁目
86522,荒田町三丁目
86531,荒田町四丁目
86532,荒田町五丁目
94771,伊勝町一丁目
94773,伊勝町二丁目
86446,池端町一丁目
86454,池端町二丁目
86493,石仏町一丁目
86571,石仏町二丁目
85662,永金町一丁目
85639,永金町二丁目
86447,恵方町一丁目
86457,恵方町二丁目
864682,恵方町三丁目
85618,円上町
868886,折戸町一丁目
868948,折戸町二丁目
86896,折戸町三丁目
86971,折戸町四丁目
86972,折戸町五丁目
86973,折戸町六丁目
97113,神村町一丁目
94787,神村町二丁目
86377,上山町一丁目
863768,上山町二丁目
863854,上山町三丁目
863868,上山町四丁目
86881,川名町一丁目
86859,川名町二丁目
86867,川名町三丁目
86865,川名町四丁目
869442,川名町五丁目
86942,川名町六丁目
86843,川名本町一丁目
86851,川名本町二丁目
86829,川名本町三丁目
86837,川名本町四丁目
86839,川名本町五丁目
86914,川名本町六丁目
9448,川名山町
86696,川名山町一丁目
86997,川原通一丁目
86994,川原通二丁目
86983,川原通三丁目
86959,川原通四丁目
869559,川原通五丁目
869551,川原通六丁目
86951,川原通七丁目
86916,川原通八丁目
86275,菊園町一丁目
86279,菊園町二丁目
86287,菊園町三丁目
86289,菊園町四丁目
86297,菊園町五丁目
86298,菊園町六丁目
86748,北山町一丁目
86755,北山町二丁目
86763,北山町三丁目
86771,北山本町一丁目
86744,北山本町二丁目
86797,車田町一丁目
8912,車田町二丁目
86711,紅梅町一丁目
867221,紅梅町二丁目
867331,紅梅町三丁目
85911,御器所一丁目
8568,御器所二丁目
8569,御器所三丁目
8565,御器所四丁目
85997,御器所町
86714,御器所通一丁目
867227,御器所通二丁目
867338,御器所通三丁目
8665,五軒家町
86796,小坂町一丁目
86793,小坂町二丁目
86871,小坂町三丁目
86742,小桜町一丁目
867288,小桜町二丁目
867391,小桜町三丁目
86672,駒方町一丁目
86676,駒方町二丁目
86682,駒方町三丁目
86683,駒方町四丁目
866671,駒方町五丁目
86665,駒方町六丁目
864569,桜山町一丁目
864563,桜山町二丁目
86453,桜山町三丁目
86429,桜山町四丁目
86426,桜山町五丁目
86434,桜山町六丁目
86846,塩付通一丁目
86819,塩付通二丁目
865794,塩付通三丁目
86572,塩付通四丁目
86548,塩付通五丁目
86542,塩付通六丁目
86512,塩付通七丁目
8661,汐見町
86462,下構町一丁目
86463,下構町二丁目
8583,白金一丁目
8559,白金二丁目
8553,白金三丁目
864776,台町一丁目
86487,台町二丁目
86498,台町三丁目
89333,田面町一丁目
94777,田面町二丁目
85298,高辻町
9482,高峯町
9445,滝川町
85629,滝子町
85612,滝子通一丁目
85621,滝子通二丁目
85623,滝子通三丁目
856325,滝子通四丁目
86678,檀溪通一丁目
86671,檀溪通二丁目
8664,檀溪通三丁目
86539,檀溪通四丁目
86533,檀溪通五丁目
86745,鶴羽町一丁目
86752,鶴羽町二丁目
867399,鶴羽町三丁目
8597,鶴舞一丁目
8586,鶴舞二丁目
85918,鶴舞三丁目
8593,鶴舞四丁目
85987,鶴舞町
856691,出口町一丁目
856693,出口町二丁目
86448,出口町三丁目
864779,天神町一丁目
86488,天神町二丁目
86499,天神町三丁目
85377,東郊通九丁目
86435,陶生町一丁目
86436,陶生町二丁目
86717,東畑町一丁目
86725,東畑町二丁目
86519,戸田町一丁目
86527,戸田町二丁目
86528,戸田町三丁目
86537,戸田町四丁目
86538,戸田町五丁目
86543,長池町一丁目
86551,長池町二丁目
86552,長池町三丁目
86561,長池町四丁目
86562,長池町五丁目
86549,長戸町一丁目
86557,長戸町二丁目
86558,長戸町三丁目
86556,長戸町四丁目
86565,長戸町五丁目
86569,長戸町六丁目
86968,西畑町
86988,萩原町一丁目
869858,萩原町二丁目
869851,萩原町三丁目
86981,萩原町四丁目
86957,萩原町五丁目
86954,萩原町六丁目
859937,狭間町
8692,花見通一丁目
86686,花見通二丁目
866679,花見通三丁目
86663,隼人町
86441,広池町
9418,広路町
