townid,town
87,吉浜
79,鍛冶屋
78,宮上
8584,福浦
846,中央五丁目
8486,中央四丁目
84597,中央二丁目
8483,中央三丁目
8456,門川
766,土肥六丁目
8443,土肥四丁目
8452,土肥三丁目
84591,中央一丁目
8455,土肥二丁目
8446,土肥一丁目
8442,土肥五丁目
769,宮下
847,城堀
