townid,town
49237,伊左座一丁目
49232,伊左座二丁目
4932,伊左座三丁目
46987,伊左座四丁目
4697,伊左座五丁目
7349,猪熊十丁目
4987,猪熊一丁目
7324,猪熊二丁目
7325,猪熊三丁目
7327,猪熊四丁目
7328,猪熊五丁目
7351,猪熊六丁目
7352,猪熊七丁目
7354,猪熊八丁目
7355,猪熊九丁目
4989,梅ノ木団地
4955,えぶり一丁目
4981,えぶり二丁目
7337,おかの台
57442,鯉口
4984,古賀一丁目
4988,古賀二丁目
4986,古賀三丁目
4965,頃末北一丁目
4964,頃末北二丁目
4967,頃末北三丁目
49931,頃末北四丁目
4966,頃末南一丁目
57447,頃末南二丁目
4962,頃末南三丁目
4961,下二西一丁目
4937,下二西二丁目
4934,下二西三丁目
4938,下二東一丁目
4936,下二東二丁目
49338,下二東三丁目
49937,高尾
7331,高松
4952,立屋敷一丁目
4929,立屋敷二丁目
4928,立屋敷三丁目
4995,中央
7326,樋口
7335,樋口東
46989,二西一丁目
4695,二西二丁目
4694,二西三丁目
4692,二西四丁目
49333,二東一丁目
4699,二東二丁目
5474,二東三丁目
4959,緑ケ丘一丁目
4982,緑ケ丘二丁目
5728,宮尾台
5745,美吉野
4997,牟田
5713,吉田団地
5741,吉田西一丁目
5717,吉田西二丁目
5714,吉田西三丁目
5712,吉田西四丁目
5715,吉田西五丁目
5742,吉田東一丁目
5718,吉田東二丁目
5719,吉田東三丁目
5716,吉田東四丁目
5727,吉田東五丁目
5479,吉田南一丁目
5487,吉田南二丁目
5722,吉田南三丁目
5725,吉田南四丁目
5489,吉田南五丁目
