townid,town
5939,大字成田
5936,大字松原
67287,大字上郡　
67257,字狐崎
672499,字砂子沢四
67248,字砂子沢三
672479,字砂子沢二
67271,字落合
67193,字杉ノ前
67168,字鳥居田
671595,字白銀
671677,字金原
671594,字興福寺
6741,大字平沢
596,大字南半田
6774,大字北半田
672584,字西八串
672583,字東八串
67255,字下川原
672494,字砂子沢五
672471,字新川原
67245,字砂子沢一
67164,字中島
671672,字苅又
671534,字界
671539,字三角
671565,字台下
67152,字蒲田
671519,字赤坂
671567,字台
671512,字一里壇
671956,字和尚堂
67281,字赤川原
672743,字佐野
6751,字堰下
671963,字仮屋
67192,字六角
671952,字新和町
67191,字藪内
672742,字下釜
671962,字庫場
671968,字陣屋
67277,字舘
671998,字沢
674338,字町裏
674363,字堰合
671961,字南町
671955,字新吉町二丁目
671959,字道場前
6719584,字新吉町一丁目
6719585,字寺坂二
671954,字寺坂一
671942,字諏訪
671994,字本町
671988,字桑島三
671981,字西町
671948,字新町
67197,字桑島四
67432,字桑島二
674334,字北町
674352,字東大隅
674316,字桑島一
674314,字桑島五
67434,字西大隅
674357,字芝堤
6718,字田植
6761,大字伊達崎
6752,大字下郡　
674368,字東段
674358,字西段
674367,字上町
6755,大字谷地
6742,大字万正寺
