townid,town
892661,朝日町
88373,押帯
892634,柏木町
8929,上本別
8926532,北一丁目
8926535,北二丁目
8926538,北三丁目
8926562,北四丁目
8926568,北五丁目
8926592,北六丁目
8926598,北七丁目
892691,北八丁目
8922,共栄
892638,向陽町
89268,栄町
89238,坂下町
892649,新町
8953,仙美里
8952,仙美里元町
892695,錦町
89541,西仙美里
8941,西美里別
8912,西勇足
9741,東本別
8934,東町
8863,美蘭別
8942,美里別
892623,緑町
892629,南一丁目
892628,南二丁目
892624,南三丁目
89261,南四丁目
892622,柳町
892664,山手町
892641,弥生町
8921,勇足
8913,勇足元町
