townid,town
1247,追崎
1249,達磨
1282,南
1284,堂ノ下
1287,風越
1285,北
1283,松原
1292,用作
1371,道佛
1377,唐戸
1296,迫
134,明石前
1372,越地
1281,古浜
161,下小屋
1627,川尻
1634,金
1621,深谷
1633,両瀬
1631,タルミ
139,呉岩
1385,板屋
1376,瀬丸
1384,東大海
1381,西大海
2,稲積
