townid,town
4883,字旭浜
4858,字大浜
479,字大峯
48823,字長万部
4886,字共立
48843,字栗岡
4843,字国縫
4885,字栄原
4845,字茶屋川
72131,字知来
48821,字富野
4815,字豊津
4819,字豊野
4854,字中ノ沢
4846,字花岡
48848,字美畑
4857,字平里
487,字双葉
72136,字蕨岱
489,字静狩
