townid,town
582,東上野出島
571,関辺
468,旗宿
4693,表郷中野
4698,表郷内松
572,表郷小松
5731,表郷八幡
5735,東形見
5733,東千田
581,東釜子
4913,白坂
49318,亀石
49317,御器洗
4932,左久保
49319,ハイ坂
5742,双石
49666,大
4995,萱根
5774,泉田
7367,大信下小屋
8147,大信町屋
8148,大信上新城
544,表郷
729,大信
5493,表郷高木
5495,表郷中寺
5576,表郷深渡戸
5575,表郷河東田
5496,表郷堀之内
5571,表郷三森
5573,表郷下羽原
5467,表郷梁森
545,表郷金山
548,表郷社田
547,表郷番沢
586,東下野出島
5842,東工業団地
5739,東栃本
5751,板橋
5845,東深仁井田
5766,東蕪内
5764,借宿
5753,田島
5754,舟田
5782,本沼
5748,久田野
5775,大和田
49461,古池
49827,鶴巻
49615,土武塚
496516,藤沢
49645,旭町三丁目
495922,友月山
495689,寒晒山
495694,円明寺
4956991,馬町下
496479,鍛冶町
4956998,束前町
496711,八百屋町
496717,番士小路
496714,年貢町
495932,馬町
495923,南町
495926,上ノ台
495961,本町北裏
495937,本町
49595,大手町
495927,大工町
495919,袋町
495925,新蔵町
495918,手代町
495917,八幡小路
49567,向新蔵
495837,宰領町
4958389,愛宕町
4959451,中町
495866,鷹匠町
495856,勘定町
49558,白井掛
495578,風神下
495826,巡り矢
495824,二番町
495851,一番町
4958381,金屋町
495864,天神町
495859,道場小路
495854,道場町
495819,四ツ谷
49679,新大久保
495963,横町
49677,田町
493786,丸小山
494388,新池
49661,南中川原
49341,三ツ峯
49344,南菖蒲沢
49345,上野原
49342,新道
49351,金神山
4936,火打石
49355,入道坂
493595,南池下
49429,中野山
49462,高山西
49544,新高山
495277,与惣小屋
495274,与惣小屋山
49524,東小丸山
49516,鬼越山
495159,西小丸山
495154,小丸山
49514,老久保山
494337,みさか一丁目
49432,みさか二丁目
494382,古高山
49423,大坂山
4918,大暮矢見山
494339,西三坂山
4927,西三坂
49521,東三坂山
49523,鬼越
49534,鬼越道下
49614,東武塚
49299,池下裏
49289,影鬼越
49286,十三原道上
49371,中島
493577,屋敷添
493578,南家ノ前
49382,夏梨
49372,十文字
49384,家ノ前
49376,瀬戸原
49374,上ノ原
49296,十三原道下
493787,池下向山
49611,池下
49379,北裏
49385,道東
496218,合戦坂道上
49624,藤沢山
49616,合戦坂道下
496211,合戦坂
496277,八竜神
496519,金鈴
49654,結城
49518,老久保
495541,鶴芝
49551,西大沼
4955512,松並
4955516,九番町西裏
495563,三本松
495568,白井掛下
49565,栄町
495684,菖蒲沢
49641,関川窪
496443,文珠山
495666,西文珠山
495665,蛇石
496445,豊年
496474,寺小路
495934,馬町裏
4959455,中町北裏
49598,郭内
49646,旭町二丁目
49579,昭和町
49587,仁井町
49826,金勝寺東
49672,明戸
49674,士多町
49589,会津町
49828,鶴巻山
49837,飯沢
49836,六反山
49861,飯沢山
49655,中田
49675,士多町東
49831,追廻
49914,葉ノ木平
49912,向寺
49676,羅漢前
49684,羅漢
49913,金子平
49915,薄葉
49919,女石
49839,弥次郎窪
49917,外薄葉
49863,田中山
4989,豊地
49834,金勝寺
49816,町田
49821,五番町川原
49813,米村道北
49465,新白河四丁目
494663,高山
49545,転坂
49546,石切場
495544,花見坂
495574,風神山東
495554,九番町
495559,米山越
495579,三番町
495573,七番町
495572,風神山
495815,登り町
495841,日向
495844,細工町
495817,日影
495733,南登り町
495731,南堀切
495738,北登り町
49575,立石山
495717,北堀切
49547,新白河二丁目
495712,新白河一丁目
494669,新白河三丁目
49493,新白河五丁目
494929,塩路山
49576,立石
49496,南堀川端
49578,北真舟
495771,南真舟
495777,真舟
494951,和尚壇山
494955,和尚壇
49486,中山南
49498,中山東
49497,中山
49485,的石前
49489,中山下
7366,大信田園町府
8155,大信下新城
8146,大信中新城
737,大信隈戸
494959,北堀川端
496276,藤沢窪
49687,羅漢山
732,大信豊地
7362,大信増見
8111,小田川
49649,北中川原
493591,南池下山
49553,東大沼
49538,えん硝蔵山
49373,八幡山
493573,梨木平
49348,裏山
49346,夏梨子前
493541,新夏梨
493549,前山
496487,桜町
496486,弥吉下
496484,旭町一丁目
49535,南湖
49536,五郎窪北
49537,三本松山
49618,菅生舘
495395,五郎窪山
495394,五郎窪
