townid,town
67135,赤橋
6484,荒川
67162,荒町
67276,新屋敷
67129,池ノ端
67252,石喜
67241,五十公野
67248,板敷
6497,板山
6751643,稲荷
67462,稲荷岡
672153,丑首
67133,浦
671328,浦新田
67222,江口
64878,大崎
67122,大沢
64886,大槻
6716763,大手町一丁目
6716765,大手町二丁目
671679,大手町三丁目
671684,大手町四丁目
671688,大手町五丁目
671687,大手町六丁目
67228,大友
67439,大中島
675571,大野
67546,岡島
67249,岡田
647858,岡屋敷
674371,小川
67565,小国谷
671821,奥山新保
675159,小島
674333,押廻
6495,小戸
67126,乙次
671361,小友
672156,小見
67551,貝塚
67562,貝屋
67121,加治万代
675175,片桐
675582,金沢
672799,金津
67543,金塚
67246,金谷
67529,金山
674364,釜杭
6482,上赤谷
67619,上荒沢
6736,上石川
675122,上今泉
67262,上楠川
672752,上小松
67329,上三光
67386,上寺内
67224,上新保
672846,上館
67221,上内竹
672592,上中江
64767,上中山
67234,上羽津
67513,川口
674331,川尻
672594,北中江
67152,北蓑口
67137,切梅
6763,熊出
672822,蔵光
672817,黒岩
67197,桑ノ口
67381,小出
674353,高山寺
671345,小坂
675441,古田
67518,湖南
67186,小舟渡
671927,小舟町一丁目
671954,小舟町二丁目
67194,小舟町三丁目
67528,境
59369,佐々木
67296,繁山
672713,島潟
67125,下飯塚
672939,下石川
672782,下今泉
67253,下楠川
67552,下小中山
672751,下小松
67555,下坂町
67264,下三光
67611,下寺内
675168,下城
67243,下新保
67251,下高関
67216,下内竹
672783,下中
672585,下中江
674635,下中沢
676161,下中山
675248,下西山
67229,下羽津
675212,下山田
671921,城北町一丁目
671924,城北町二丁目
671916,城北町三丁目
671588,新栄町一丁目
671587,新栄町二丁目
671579,新栄町三丁目
671698,新富町一丁目
671933,新富町二丁目
672477,新富町三丁目
672844,新保小路
6753,菅谷
59335,砂山
675217,住田
675144,住吉
671595,住吉町一丁目
671593,住吉町二丁目
671592,住吉町三丁目
671569,住吉町四丁目
671565,住吉町五丁目
671664,諏訪町一丁目
671659,諏訪町二丁目
671656,諏訪町三丁目
674631,関井
672797,関妻
674314,草荷
675277,相馬
67149,曽根
6716578,大栄町一丁目
6716575,大栄町二丁目
6716466,大栄町三丁目
6716467,大栄町四丁目
671642,大栄町五丁目
671652,大栄町六丁目
6716582,大栄町七丁目
671347,大伝
67321,田貝
675172,高島
672773,高田
67291,滝
64757,滝沢
658,滝谷
671539,竹ヶ花
67113,竹俣万代
671394,太斎
672792,館野小路
6716837,中央町一丁目
6716589,中央町二丁目
671681,中央町三丁目
671685,中央町四丁目
671689,中央町五丁目
674379,長者館
6751647,塚田
647852,月岡
64783,月岡温泉
67254,敦賀
675276,寺尾
64778,天王
67131,戸板沢
67189,道賀
672447,東新町一丁目
672471,東新町二丁目
672475,東新町三丁目
672449,東新町四丁目
67554,戸野港
674662,富島
671578,富塚
671567,富塚町一丁目
67155,富塚町二丁目
671573,富塚町三丁目
6731,虎丸
59339,鳥穴
672931,中川
672589,中倉
675147,中島
674375,長島
671853,中曽根
671915,中曽根町一丁目
671914,中曽根町二丁目
671835,中曽根町三丁目
671929,中田町一丁目
671953,中田町二丁目
671937,中田町三丁目
67542,中俵
672815,中妻
674377,中野
67199,長畑
671957,中谷内
675245,西浦
671675,西園町一丁目
671599,西園町二丁目
671678,西園町三丁目
67196,西名柄
672557,西姫田
674362,二本木
675169,野中
67523,箱岩
672733,早道場
64789,万代
6468,東赤谷
672711,東塚ノ目
672559,東姫田
672824,東宮内
67427,人橋
675241,平山
671571,日渡
674639,福岡
67115,福島
671391,藤掛
67459,藤塚浜
671532,二ツ堂
67416,二ツ山
671825,舟入
671597,舟入町一丁目
671832,舟入町二丁目
671823,舟入町三丁目
67283,麓
674335,古川
675155,古楯
67219,古寺
671322,法正橋
64776,本田
671691,本町一丁目
6716836,本町二丁目
671694,本町三丁目
671695,本町四丁目
67235,本間新田
64872,松岡
674667,真中
674291,真野代
67422,真野原
674298,真野原外
676169,丸市
671562,弓越
6479,瑞波
67617,溝足
672737,三日市
67112,三ツ椡
671925,緑町一丁目
671934,緑町二丁目
671697,緑町三丁目
67256,南楯
674358,南成田
64889,宮古木
674317,宮吉
671673,御幸町一丁目
671671,御幸町二丁目
671648,御幸町三丁目
671644,御幸町四丁目
67286,茗荷谷
67214,六日町
672778,向中条
67452,元郷
672157,山崎
67212,八幡
671363,八幡新田
671661,豊町一丁目
671665,豊町二丁目
67163,豊町三丁目
672444,豊町四丁目
67525,横岡
67614,横山
67123,吉浦
675128,吉田
64879,米倉
67434,米子
67116,中ノ目新田
67154,西宮内
67151,西蓑口
671464,則清新田
67114,乗廻
67142,下興野
671414,太田新田
67144,上中沢
671468,則清
67127,下中ノ目
67143,飯島
671412,飯島新田
6486,中々山
6485,山内
