townid,town
24171592,大字新宿
24171917,大字馬神
24171829,大字大暮山
24171567,大字大滝
24171816,大字大沼
2417154,大字大船木
24171863,大字大谷
24171675,大字送橋
24171553,大字上郷
24171578,大字石須部
24171515,大字今平
24171599,大字四ノ沢
24171647,大字下芦沢
163936,大字白倉
24171527,大字杉山
2417141,大字立木
24171918,大字玉ノ井
24171573,大字太郎
24171582,大字常盤
24171946,大字中沢
24171584,大字長沼
24171679,大字古槇
24171554,大字松程
24171562,大字水本
24171823,大字三中
24171594,大字宮宿
24171583,大字雪谷
24171912,大字和合
