townid,town
1364,大字赤羽
134,大字伊那富
1643,大字小野
1646,大字小野筑
161,大字上島
1394,大字上平出
217,大字澤底
1389,大字辰野
1361,大字樋口
1395,大字平出
12,大字横川
1392,大石平
1382,中央
1367,中山
135,富士塚
132,南平
