townid,town
41196,浜五丁目
411321,今津中四丁目
17797,今津南三丁目
41217,徳庵二丁目
411395,徳庵一丁目
411793,緑四丁目
411323,今津中五丁目
41249,安田四丁目
41242,中茶屋二丁目
17798,今津南四丁目
41136,今津北五丁目
17789,今津南二丁目
412417,諸口五丁目
41161,諸口三丁目
411696,浜二丁目
41248,安田三丁目
41122,今津中一丁目
41131,今津中三丁目
17788,今津南一丁目
41126,今津北二丁目
41181,緑二丁目
411496,鶴見六丁目
41125,今津北一丁目
41271,浜四丁目
41163,諸口四丁目
41123,今津中二丁目
41511,焼野三丁目
41135,今津北四丁目
41134,今津北三丁目
41258,茨田大宮三丁目
41274,焼野一丁目
41245,安田一丁目
41153,横堤三丁目
412412,中茶屋一丁目
411397,諸口二丁目
41143,鶴見三丁目
411691,浜一丁目
411493,鶴見五丁目
411198,鶴見二丁目
412781,焼野二丁目
41113,放出東二丁目
41172,緑一丁目
41156,横堤五丁目
41246,安田二丁目
41152,横堤一丁目
41282,茨田大宮四丁目
41247,浜三丁目
41273,茨田大宮一丁目
41281,茨田大宮二丁目
41137,諸口一丁目
41116,放出東一丁目
41164,諸口六丁目
41129,横堤二丁目
411193,鶴見一丁目
17779,放出東三丁目
41158,横堤四丁目
41146,鶴見四丁目
41184,緑三丁目
41195,緑地公園
