townid,town
3771,大字今泉
3716,大字牛屋
2994,大字大渡
2934,大字坂田
34,大字新開
3726,大字新拓
3721,大字新明
2961,大字田野上
3751,大字築切
295,大字堤
376,大字遠江
3717,大字戸ケ里
3747,大字廿治
384,大字八平
3775,大字東郷
2931,大字深浦
3758,大字福田
379,大字福富
3871,大字福富下分
3786,大字福吉
2965,大字辺田
2991,大字馬洗
2967,大字湯崎
3742,大字横手
