townid,town
289,大字塩庭
284,大字上羽出庭
283,大字和名田
618,大字湯沢
614,大字夏井
29,大字南田原井
59,大字飯豊
46,大字雁股田
56,大字谷津作
551,大字小野赤沼
559,大字小野新町
73,大字浮金
81,大字吉野辺
546,大字皮籠石
542,大字菖蒲谷
49,大字小野山神
57,大字小戸神
