townid,town
91724,大字西古里
83941,大字藤田
83927,大字保田原
83925,大字露梨子
83929,大字小園
91713,大字鷹ノ巣
83911,大字三品
83915,大字立原
83922,大字三ケ山
83918,大字寄居
83832,大字秋山
91711,大字今市
83861,大字金尾
83932,大字牟礼
83916,大字鉢形
83862,大字末野
83939,大字赤浜
83839,大字折原
83826,大字風布
83946,大字桜沢
83931,大字富田
8367,大字西ノ入
83985,大字用土
