townid,town
59654,旭町
8315,梓町
5982,新井町
5957,泉川町
59681,泉町
8271,出流町
59693,今泉町一丁目
59691,今泉町二丁目
59648,入舟町
59647,祝町
59465,岩出町
5677,岩舟町五十畑
5674,岩舟町和泉
5852,岩舟町小野寺
58228,岩舟町上岡
5593,岩舟町静
5649,岩舟町静戸
5672,岩舟町静和
58222,岩舟町下岡
5583,岩舟町下津原
5594,岩舟町畳岡
5589,岩舟町新里
5587,岩舟町古江
5644,岩舟町曲ケ島
583,岩舟町三谷
5598,岩舟町鷲巣
823,梅沢町
826,大久保町
6778,大塚町
5684,大平町新
5937,大平町牛久
5694,大平町榎本
5932,大平町上高島
59291,大平町川連
5936,大平町北武井
5923,大平町蔵井
5698,大平町下高島
5927,大平町下皆川
5913,大平町富田
59293,大平町土与
5689,大平町西野田
5682,大平町西水代
5914,大平町西山田
565,大平町伯仲
5697,大平町真弓
5935,大平町横堀
5973,大皆川町
6748,大宮町
5979,大森町
586,小野口町
59676,嘉右衛門町
589,柏倉町
59563,片柳町一丁目
59535,片柳町二丁目
59532,片柳町三丁目
59531,片柳町四丁目
5952,片柳町五丁目
8363,西方町金井
8369,西方町金崎
59619,河合町
5994,川原田町
5966,神田町
5997,木野地町
6743,久保田町
6772,国府町
6718,高谷町
59675,小平町
59617,境町
5941,志鳥町
59653,城内町一丁目
5963,城内町二丁目
59687,昭和町
8226,尻内町
6784,惣社町
59568,薗部町一丁目
59553,薗部町二丁目
59559,薗部町三丁目
59463,薗部町四丁目
6758,大光寺町
5991,大町
6757,田村町
5977,千塚町
9114,都賀町家中
8325,都賀町臼久保
834,都賀町大柿
8328,都賀町大橋
5995,都賀町合戦場
8323,都賀町木
835,都賀町富張
8335,都賀町原宿
6774,都賀町平川
8327,都賀町深沢
5998,都賀町升塚
8313,仲方町
67417,仲仕上町
825,鍋山町
59672,錦町
5962,沼和田町
5983,野中町
5959,箱森町
6717,樋ノ口町
59683,日ノ出町
5951,平井町
5992,平柳町一丁目
59697,平柳町二丁目
5993,平柳町三丁目
59881,吹上町
5614,藤岡町赤麻
5378,藤岡町石川
5371,藤岡町内野
5567,藤岡町太田
5555,藤岡町大田和
5562,藤岡町大前
5553,藤岡町甲
52638,藤岡町下宮
56137,藤岡町帯刀
5551,藤岡町都賀
5643,藤岡町富吉
5642,藤岡町中根
5616,藤岡町西前原
5625,藤岡町新波
5628,藤岡町蛭沼
529,藤岡町藤岡
56133,藤岡町部屋
5629,藤岡町緑川
67419,藤田町
59641,富士見町
828,星野町
59889,細堀町
8338,西方町本郷
8391,西方町本城
59655,本町
8371,西方町真名子
5948,皆川城内町
59645,湊町
6742,宮田町
5975,宮町
59643,室町
8364,西方町元
59569,柳橋町
6787,柳原町
59646,倭町
6749,寄居町
59657,万町
