townid,town
912394,大字富士見
6789847,南町三丁目
912372,共栄町
678888,大字三ツ木新田
6789873,南町二丁目
9123319,松ヶ丘二丁目
9123317,松ヶ丘一丁目
678989,松ヶ丘四丁目
912285,羽折町
912232,三ツ木新町一丁目
912245,新町一丁目
678998,松ヶ丘三丁目
9123991,富士見五丁目
912623,富士見三丁目
912323,松ヶ丘五丁目
912241,新町二丁目
912386,富士見一丁目
91221,新町三丁目
912294,脚折町二丁目
912139,新町四丁目
912291,脚折町三丁目
912293,脚折町四丁目
678886,三ツ木新町二丁目
6789879,南町一丁目
912632,富士見六丁目
91226,脚折町六丁目
912398,富士見四丁目
912389,富士見二丁目
912371,脚折町五丁目
912299,脚折町一丁目
67889,柳戸町
91216,大字中新田
912329,大字鶴ヶ丘
912134,大字上新田
912123,大字町屋
912393,大字五味ヶ谷
912282,大字下新田
912364,大字上広谷
91234,大字脚折
912235,大字三ツ木
91235,大字藤金
67897,大字太田ヶ谷
91222,大字高倉
