townid,town
53861,粟生飛地
617,荒生
589,家之子
5233,砂古瀬
531,一之袋
524,上谷
614,大沼
298,大沼田
492,丘山台一丁目
468,丘山台二丁目
467,丘山台三丁目
551,押堀
469,小野
562,家徳
817,上布田
674,上武射田
552,川場
5292,北幸谷
559,北之幸谷
4569,季美の森東一丁目
4657,季美の森東二丁目
595,求名
5298,幸田
738,極楽寺
532,小沼田
6714,士農田
672,下武射田
522,下谷
5395,宿
812,酒蔵
563,薄島
6711,関内
5391,関下
546,台方
645,高倉
496,滝
811,滝沢
544,田中
495,丹尾
557,東金
594,道庭
566,殿廻
569,中野
526,西中
5357,西野飛地
5416,西福俵
297,二之袋
555,東岩崎
5546,東上宿
5582,東新宿
6486,東中
5231,東中島
592,菱沼
5487,日吉台一丁目
572,日吉台二丁目
54973,日吉台三丁目
54978,日吉台四丁目
5731,日吉台五丁目
5732,日吉台六丁目
5738,日吉台七丁目
537,広瀬
519,福俵
5349,藤下飛地
567,二又
5385,不動堂飛地
53864,細屋敷
553,堀上
647,堀之内
568,前之内
576,松之郷
5485,大豆谷
6481,三浦名
813,三ケ尻
641,御門
5542,南上宿
644,宮
58129,八坂台一丁目
58122,八坂台二丁目
5811,八坂台三丁目
5736,八坂台四丁目
5817,八坂台五丁目
5415,山口
459,山田
571,油井
5341,依古島
583,田間
582,田間三丁目
5588,田間二丁目
5586,田間一丁目
