townid,town
1956,武蔵野台二丁目
1957,加美平一丁目
1981,加美平四丁目
1685,南田園三丁目
1923,志茂
169,大字熊川二宮
1933,大字福生二宮
1952,東町
1656,南田園一丁目
1683,南田園二丁目
1931,牛浜
271,横田基地内
196,武蔵野台一丁目
1925,本町
1954,加美平二丁目
1946,加美平三丁目
1687,北田園一丁目
1913,北田園二丁目
1919,大字福生
2447,大字熊川
