townid,town
559,岩井
599,内野山
816,生子
829,生子新田
643,大口
6466,大口新田
299,大崎
678,大馬新田
533,大谷口
523,小山
617,神田山
6486,神田山新田
581,上出島
587,借宿
672,勘助新田
542,木間ケ瀬
526,桐木
555,鵠戸
8364,栗山新田
531,小泉
566,幸神平
568,幸田
6488,幸田新田
466,古布内
585,駒跿
848,逆井
8367,左平太新田
538,下出島
654,庄右衛門新田
818,菅谷
578,寺久
589,冨田
534,中里
545,長須
528,長谷
642,猫実
6464,猫実新田
675,平八新田
561,辺田
371,法師戸
8383,孫兵ヱ新田
592,馬立
553,みどり町
576,みむら
294,莚打
295,矢作
852,山
595,弓田
826,半谷
835,沓掛
825,緑の里
