townid,town
3753,大字黒谷
3762,大字塩ノ岐
3769,大字梁取
3793,大字布沢
37579,大字小川
3742,大字田子倉
37585,大字荒島
3792,大字坂田
3772,大字只見
3748,大字石伏
3749,大字楢戸
3781,大字黒沢
3787,大字十島
6121,大字塩沢
3778,大字蒲生
3765,大字二軒在家
3768,大字小林
3764,大字大倉
37583,大字長浜
3767,大字亀岡
3759,大字熊倉
37572,大字福井
3774,大字叶津
3784,大字寄岩
