townid,town
1927,大字馬島
4328,大字大波野
1981,大字麻郷
1976,大字麻郷奥
1895,大字上田布施
4236,大字川西
4312,大字下田布施
4317,大字宿井
4319,大字波野
194,大字別府
1984,麻郷団地
1975,楠
4321,中央南
