townid,town
398857,大字青山
398758,大字赤岩
3988846,大字赤坂
3988844,大字蟻川
3988811,大字伊勢町
398858,大字市城
63212,大字入山
398879,大字岩本
3987812,大字太子
398885,大字大塚
398872,大字折田
39879,大字上沢渡
3987816,大字小雨
3987824,大字小雨字六合
398876,大字五反田
63213,大字四万
398875,大字下沢渡
398887,大字大道
398882,大字平
398888,大字栃窪
3988733,大字中之条町
3987825,大字生須
3988735,大字西中之条
3987578,大字日影
398871,大字山田
3988817,大字横尾
