townid,town
5324,美章園三丁目
5199,旭町二丁目
2459,万代一丁目
279,松虫通一丁目
5122,丸山通二丁目
5138,共立通一丁目
5372,天王寺町南一丁目
5379,天王寺町北一丁目
287,王子町一丁目
527,阿倍野筋二丁目
297,文の里二丁目
2786,松虫通二丁目
531,文の里一丁目
291,桃ケ池町二丁目
2564,昭和町五丁目
259,昭和町四丁目
5348,三明町一丁目
284,王子町二丁目
2519,阪南町六丁目
535,美章園一丁目
2517,播磨町二丁目
523,松崎町四丁目
257,王子町四丁目
5129,共立通二丁目
536,天王寺町南三丁目
5298,松崎町一丁目
281,王子町三丁目
2787,松虫通三丁目
521,阿倍野筋五丁目
2199,播磨町三丁目
5132,丸山通一丁目
227,阪南町七丁目
228,西田辺町二丁目
5192,旭町三丁目
5329,美章園二丁目
2987,文の里三丁目
543,旭町一丁目
5248,阿倍野筋三丁目
2742,相生通二丁目
538,天王寺町南二丁目
258,阪南町四丁目
5342,三明町二丁目
2957,文の里四丁目
2749,橋本町
286,昭和町二丁目
283,昭和町三丁目
272,相生通一丁目
271,北畠二丁目
5521,阿倍野筋一丁目
289,昭和町一丁目
5623,天王寺町北二丁目
539,天王寺町北三丁目
275,晴明通
276,阿倍野元町
526,松崎町三丁目
5294,松崎町二丁目
2569,長池町
246,播磨町一丁目
255,阪南町五丁目
294,桃ケ池町一丁目
253,西田辺町一丁目
285,阪南町二丁目
1933,北畠三丁目
5241,阿倍野筋四丁目
169,帝塚山一丁目
248,北畠一丁目
282,阪南町三丁目
522,阪南町一丁目
